F,E,base,height,length,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
280.0,140000000000.0,0.01,0.012,0.8399999999999999,"(0.0, 0.0)","(0.04221196120584927, -0.0009658364302593905)","(0.08684396140801698, -0.004016354837483547)","(0.13428546964975285, -0.009429679088192016)","(0.18508325379223445, -0.017575014131170814)","(0.2400401431281903, -0.028966724908835218)","(0.3004101485822335, -0.0443694334557238)","(0.36833724486154973, -0.06503040256847849)","(0.4480589739289629, -0.09330587633488112)","(0.5506458314025291, -0.1350807914085372)","(nan, -0.2492433041310584)",0.005474800011143088
280.0,140000000000.0,0.01,0.014,0.2,"(0.0, 0.0)","(0.010263035169723366, -9.054201507160106e-06)","(0.02111393374941643, -3.7615939649705015e-05)","(0.03266699329570629, -8.824657399932551e-05)","(0.04507920011153291, -0.00016437148737125543)","(0.05857656886171243, -0.0002707885118913241)","(0.07350599239976442, -0.00041465525294299396)","(0.09045143237373157, -0.0006076707626922404)","(0.11055154510032816, -0.0008719524550363197)","(0.13674604747614127, -0.001262728852450061)","(0.19998368407264677, -0.0023320353426386393)",0.00781540002208203
280.0,140000000000.0,0.01,0.014,0.36,"(0.0, 0.0)","(0.018468254673727712, -5.273347109164625e-05)","(0.03799436320017064, -0.00021908549007109795)","(0.0587835001453692, -0.0005139774112935269)","(0.08111754555534519, -0.0009573618176921795)","(0.10540242345738339, -0.0015771834905633066)","(0.1322612926044964, -0.002415129454268784)","(0.16274338770380253, -0.003539334892558302)","(0.19889494621909276, -0.005078610216147371)","(0.2459996299818163, -0.0073546043809468165)","(0.3596923759236167, -0.013582412797136637)",0.00537359993904829
280.0,140000000000.0,0.01,0.014,0.52,"(0.0, 0.0)","(0.026648693734606255, -0.00015814345239825644)","(0.054823808432137314, -0.0006570504289634727)","(0.08481873802586412, -0.001541507449774806)","(0.11703696199149036, -0.0028713782432041317)","(0.1520600376440182, -0.004730481260710157)","(0.19078147321183245, -0.007243830113036735)","(0.23470678883921162, -0.010615731383446432)","(0.28677395327154137, -0.015232415616090947)","(0.35457346490109665, -0.022058345254072357)","(0.5180813619140427, -0.040734627389906373)",0.005665000062435865
280.0,140000000000.0,0.01,0.014,0.6799999999999999,"(0.0, 0.0)","(0.034759708230396036, -0.00034941307609013796)","(0.07151046077093001, -0.0014518984194837163)","(0.11062652133005646, -0.003406620745107915)","(0.1526238530085305, -0.0063459998664889715)","(0.1982478083240335, -0.010455314334652912)","(0.24864585984004106, -0.01601077646004011)","(0.30575491616595496, -0.02346367810818912)","(0.3733607632485944, -0.033667087780777046)","(0.46125790980034087, -0.04875130006321354)","(0.6728071231489937, -0.09001494999106165)",0.005106900003738701
280.0,140000000000.0,0.01,0.014,0.8399999999999999,"(0.0, 0.0)","(0.042726634181608165, -0.0006434922015767406)","(0.08790095040754295, -0.0026744632293741973)","(0.13596327239528117, -0.00627630026590171)","(0.18752365235114454, -0.011693445417220949)","(0.2434673236454541, -0.019267466313564414)","(0.30516259495567405, -0.029507127631689126)","(0.37492739396034924, -0.043243275290309774)","(0.4573064415198592, -0.062046170631844616)","(0.5640900722997853, -0.08983734124433285)","(0.8200868530066586, -0.16583550701439664)",0.006790800020098686
280.0,140000000000.0,0.01,0.016,0.2,"(0.0, 0.0)","(0.010263203395641069, -6.0660796967806885e-06)","(0.021114279907035398, -2.5201683407850972e-05)","(0.032667545226762094, -5.912283217736161e-05)","(0.04508000813297623, -0.00011012442697370455)","(0.05857771245823309, -0.00018142088231891444)","(0.07350759140723301, -0.0002778076098717315)","(0.09045366791932541, -0.0004071226869291621)","(0.11055470639247703, -0.0005841842451751553)","(0.1367506767555581, -0.0008459940467018782)","(0.19999267654743724, -0.0015624019192919053)",0.004062999971210957
280.0,140000000000.0,0.01,0.016,0.36,"(0.0, 0.0)","(0.01847142598150901, -3.5356107481597195e-05)","(0.03800088859531524, -0.00014688868901082538)","(0.05879390388698662, -0.00034460061229151965)","(0.08113277510904293, -0.000641868436793091)","(0.10542397553863987, -0.0010574277327906872)","(0.13229142379532455, -0.0016192284355147025)","(0.16278550880926754, -0.0023729539939039185)","(0.19895450343554452, -0.0034049700360655657)","(0.24608683467366432, -0.004930937177420109)","(0.35986175570129736, -0.00910650198521091)",0.004912800039164722
280.0,140000000000.0,0.01,0.016,0.52,"(0.0, 0.0)","(0.026668463589040126, -0.00010631692152116213)","(0.054864483270439704, -0.00044170816363310643)","(0.08488357236030657, -0.001036264338111764)","(0.11713183749274592, -0.001930217472635654)","(0.15219424613059637, -0.0031799102479716655)","(0.1909690248735896, -0.004869388087104213)","(0.23496886158710334, -0.0071360145689529164)","(0.2871443655171297, -0.01023947464217419)","(0.35511562964464394, -0.014828223752261128)","(0.519133917207508, -0.027384133951477516)",0.0048056000377982855
280.0,140000000000.0,0.01,0.016,0.6799999999999999,"(0.0, 0.0)","(0.03483373529735736, -0.00023644628513782003)","(0.0716627261818924, -0.0009823994826377279)","(0.11086908645089161, -0.0023048448944406903)","(0.1529785150097294, -0.004293303787925782)","(0.1987490068300398, -0.007073105226500775)","(0.2493455321344117, -0.010831160879330764)","(0.3067315860794988, -0.015872922930034696)","(0.37473984775147756, -0.02277582399659267)","(0.4632746259037552, -0.03298179000984352)","(0.6767179111099971, -0.06090521465511082)",0.004747400060296059
280.0,140000000000.0,0.01,0.016,0.8399999999999999,"(0.0, 0.0)","(0.042931088320826295, -0.0004408818625776463)","(0.08832128481556953, -0.0018319881381590707)","(0.1366321384636491, -0.0042984607070085026)","(0.18850005176978973, -0.008007397262560575)","(0.24484450261410326, -0.01319258588680606)","(0.3070812243723647, -0.020202545935328026)","(0.3776002357213618, -0.029606699040983737)","(0.46107345102573055, -0.04248140579829424)","(0.5695890929073132, -0.061514575611901746)","(0.8307269433257602, -0.11358014924026975)",0.0054302000207826495
280.0,140000000000.0,0.01,0.018000000000000002,0.2,"(0.0, 0.0)","(0.010263272812101263, -4.260538464135488e-06)","(0.021114422745168466, -1.7700510756243147e-05)","(0.03266777297587808, -4.152516525209701e-05)","(0.04508034155712097, -7.734633122908655e-05)","(0.05857818435793005, -0.00012742166483343718)","(0.07350825123445724, -0.0001951192456989644)","(0.09045459041869315, -0.000285944187561432)","(0.11055601090967616, -0.00041030408348067263)","(0.13675258705312748, -0.0005941873134745152)","(0.19999638736782024, -0.0010973597089437574)",0.004437500028871
280.0,140000000000.0,0.01,0.018000000000000002,0.36,"(0.0, 0.0)","(0.018472736230888503, -2.4840087035224757e-05)","(0.0380035846571108, -0.00010319903581447083)","(0.058798202509598524, -0.00024210413297750318)","(0.0811390680106275, -0.00045095303509160923)","(0.10543288151244681, -0.000742908615585458)","(0.13230387577849, -0.0011376076538917505)","(0.16280291691121884, -0.001667146190418413)","(0.1989791192178367, -0.002392202685062335)","(0.2461228796555622, -0.0034642950312142287)","(0.3599317702942291, -0.006397920755407732)",0.0040713000344112515
280.0,140000000000.0,0.01,0.018000000000000002,0.52,"(0.0, 0.0)","(0.026676669353438338, -7.477884842434993e-05)","(0.05488136719700471, -0.00031067464371261835)","(0.08491048924140382, -0.0007288464565318618)","(0.11717123576863585, -0.001357587963023139)","(0.1522499936785563, -0.002236526267984002)","(0.1910469533789962, -0.0034247757905153044)","(0.23507778579871896, -0.005018955957700778)","(0.2872983606975385, -0.0072017270656324775)","(0.3553410868900686, -0.010429205059191655)","(0.5195717567320454, -0.01926056895601345)",0.004915800062008202
280.0,140000000000.0,0.01,0.018000000000000002,0.6799999999999999,"(0.0, 0.0)","(0.03486480560500223, -0.00016676690148387957)","(0.07172664769852065, -0.0006928641860232829)","(0.11097096420182148, -0.0016255019649992807)","(0.153127574945702, -0.0030277949903878922)","(0.19895982440465676, -0.0049881252979701255)","(0.2496400849196504, -0.007638324406659159)","(0.3071430967101026, -0.01119385151869215)","(0.3753213704116546, -0.016062027152818025)","(0.4641256462943162, -0.023259969917435938)","(0.678369721451304, -0.04295483923444947)",0.005180199979804456
280.0,140000000000.0,0.01,0.018000000000000002,0.8399999999999999,"(0.0, 0.0)","(0.04301872691742251, -0.00031264508724539175)","(0.08850154227223807, -0.0012990094283441536)","(0.13691927676545257, -0.0030476846331618144)","(0.18891984492470207, -0.0056770555312040775)","(0.24543767429615318, -0.00935284803761812)","(0.30790918991966104, -0.01432220869663807)","(0.3787558509038087, -0.020989015353129865)","(0.4627050269782613, -0.03011675959959499)","(0.5719747908247419, -0.04361198923073455)","(0.835352644580979, -0.08053406968607137)",0.004581199958920479
280.0,140000000000.0,0.012,0.01,0.2,"(0.0, 0.0)","(0.010261745590410043, -2.069159383627846e-05)","(0.02111128021530062, -8.596430449109132e-05)","(0.03266276246343583, -0.00020167222413632096)","(0.04507300641669107, -0.00037564382213135425)","(0.05856780323259628, -0.0006188438167087746)","(0.07349373655719718, -0.0009476294520571714)","(0.09043429836508451, -0.001388736180736858)","(0.11052731674514628, -0.001992707974553635)","(0.13671056959745098, -0.002885756466331924)","(0.19991477052742568, -0.0053294377057052774)",0.005285499966703355
280.0,140000000000.0,0.012,0.01,0.36,"(0.0, 0.0)","(0.01844412929111866, -0.0001198388331332242)","(0.03794472712457736, -0.0004979093781418223)","(0.058704381547246165, -0.001168157815029121)","(0.08100176640311624, -0.0021759534753526704)","(0.10523864396394655, -0.0035848156760345854)","(0.13203241467918467, -0.005489477611072533)","(0.16242356577704853, -0.00804475515193827)","(0.19844290828340266, -0.011543316648141004)","(0.24533798688698438, -0.016715992089243674)","(0.35840786590298457, -0.030868544633081127)",0.004686699947342277
280.0,140000000000.0,0.012,0.01,0.52,"(0.0, 0.0)","(0.026502301371959636, -0.0003523391555987315)","(0.054522747480350686, -0.0014642515291810529)","(0.08433932317560366, -0.0034359813972540698)","(0.11633639068583107, -0.00640124318721298)","(0.15107067571755706, -0.010546978113664923)","(0.18940131131449062, -0.016151730926156637)","(0.23278157872502914, -0.023670471261617174)","(0.28405729820380055, -0.03396313111416563)","(0.3506031867248769, -0.049177230685019335)","(0.5103881979637821, -0.09078744611934932)",0.004561400040984154
280.0,140000000000.0,0.012,0.01,0.6799999999999999,"(0.0, 0.0)","(0.03424329867240539, -0.0007450082630141839)","(0.07044944024101807, -0.003097768765674443)","(0.10894058724143996, -0.007272426840231186)","(0.1501679330458877, -0.013553448238088212)","(0.194792562340187, -0.022337337063825638)","(0.24384514298132987, -0.034213705503423134)","(0.2990849067748162, -0.05014452040086396)","(0.36398400267964287, -0.0719472025871954)","(0.4476021541500067, -0.10416088882468624)","(0.6464624648201411, -0.19220301986520266)",0.0053186999866738915
280.0,140000000000.0,0.012,0.01,0.8399999999999999,"(0.0, 0.0)","(0.04143127406444658, -0.0012773632486991146)","(0.08524336697781887, -0.005316209409841045)","(0.1317552638269054, -0.012490442348975075)","(0.18142562534829565, -0.02329375705032441)","(0.23494210849490593, -0.03841124555596311)","(0.2933984501290934, -0.058858613597697326)","(0.3586940448965407, -0.08629010990746265)","(0.43463365553391264, -0.12382871174845651)","(0.5312722150129215, -0.17927409265895417)","(0.7572570202930308, -0.3307133281880391)",0.006944900029338896
280.0,140000000000.0,0.012,0.012,0.2,"(0.0, 0.0)","(0.010262805978321934, -1.1980176982238608e-05)","(0.021113462144724798, -4.977203851104511e-05)","(0.032666241350176956, -0.00011676474139495034)","(0.045078099280647634, -0.00021749066701205763)","(0.05857501086689653, -0.0003582981477469052)","(0.07350381399346093, -0.0005486578507842489)","(0.09044838681323296, -0.000804049475410378)","(0.11054723840714319, -0.001153737841831601)","(0.13673974097328584, -0.001670799007254284)","(0.19997143370034445, -0.0030856640683733076)",0.004050199990160763
280.0,140000000000.0,0.012,0.012,0.36,"(0.0, 0.0)","(0.018463943128297203, -6.970506565507184e-05)","(0.03798549186563713, -0.0002895983935122073)","(0.05876935707229917, -0.0006794074047268937)","(0.08109684407720157, -0.0012655088812925626)","(0.10537313099088133, -0.002084842664512637)","(0.1322203445857875, -0.0031925119254495433)","(0.1626861519746304, -0.00467857768793028)","(0.19881402623613822, -0.006713300091408587)","(0.24588115727519358, -0.009721832761695162)","(0.3594623014645389, -0.017953935471343725)",0.004341299994848669
280.0,140000000000.0,0.012,0.012,0.52,"(0.0, 0.0)","(0.02662201929534833, -0.00020828152211401594)","(0.0547689346608356, -0.0008654017051569609)","(0.0847312950551016, -0.0020303954554757265)","(0.11690905252044602, -0.00378214126697812)","(0.1518791847816438, -0.006231050613531419)","(0.19052886274140501, -0.009541770118970245)","(0.23435397849710582, -0.013983350541680461)","(0.28627552027057107, -0.020064400418363538)","(0.35384422886246036, -0.029054994537241703)","(0.5166663955973787, -0.05365207356295645)",0.005015500006265938
280.0,140000000000.0,0.012,0.012,0.6799999999999999,"(0.0, 0.0)","(0.034661601138292496, -0.00045626118992804135)","(0.07130873322833656, -0.0018961192223937065)","(0.11030540657750633, -0.00444937033614904)","(0.15215485914568141, -0.008289156574599367)","(0.19758591022528502, -0.013657550236057565)","(0.2477231402764588, -0.020915250730861385)","(0.3044686643626579, -0.03065142544462137)","(0.3715468869099474, -0.04397965706433612)","(0.45860857100811725, -0.06368090643800448)","(0.667677331507387, -0.1175638798431094)",0.0046215999173000455
280.0,140000000000.0,0.012,0.012,0.8399999999999999,"(0.0, 0.0)","(0.04246424528286846, -0.0008273876794608824)","(0.08736188678973986, -0.003439711927016354)","(0.1351068690020243, -0.008074008434433433)","(0.18627644492777135, -0.015045552580625066)","(0.2417131691850114, -0.024794203108683917)","(0.30272618702417825, -0.037974449959588964)","(0.37154342380239935, -0.05565449083727592)","(0.4525507199648726, -0.07985272780097744)","(0.5571661747589558, -0.11561014664137251)","(0.8067343210938762, -0.21335691548690328)",0.005170400021597743
280.0,140000000000.0,0.012,0.014,0.2,"(0.0, 0.0)","(0.010263128420405098, -7.545493407104715e-06)","(0.021114125630772633, -3.134795582390291e-05)","(0.03266729924060145, -7.3541929570736e-05)","(0.04507964801099627, -0.00013698201209063016)","(0.05857720277466215, -0.00022566656356573275)","(0.07350687875208295, -0.00034556051388154085)","(0.0904526715655493, -0.0005064135050416693)","(0.11055329744207065, -0.0007266575373967609)","(0.1367486135360622, -0.0010523184252969652)","(0.19998866650628344, -0.0019434458238674337)",0.0051287999376654625
280.0,140000000000.0,0.012,0.014,0.36,"(0.0, 0.0)","(0.01847001189032567, -4.396440707773988e-05)","(0.03799797889166142, -0.00018265292112496685)","(0.05878926474076761, -0.0004285046391396136)","(0.08112598393143375, -0.0007981535271147347)","(0.1054143647666306, -0.0013148970666835402)","(0.13227798695586027, -0.002013490214639184)","(0.16276672463398323, -0.002950738612307696)","(0.1989279428539624, -0.004234034374931633)","(0.24604794331456786, -0.006131542982105472)","(0.35978621565221985, -0.011323739802046312)",0.004477799986489117
280.0,140000000000.0,0.012,0.014,0.52,"(0.0, 0.0)","(0.02665963231016817, -0.00013204282426012833)","(0.05484631312233131, -0.0005485980932600629)","(0.084854607874257, -0.001287047832061299)","(0.11708944828862515, -0.002397366492123253)","(0.15213427681669414, -0.00394953400048978)","(0.1908852100801624, -0.006047931898341534)","(0.2348517307315627, -0.008863155351705607)","(0.28697879561326245, -0.012717709788380702)","(0.3548732641571764, -0.018416923205998935)","(0.5186633338035591, -0.0340109211241091)",0.004187699989415705
280.0,140000000000.0,0.012,0.014,0.6799999999999999,"(0.0, 0.0)","(0.03480052433083047, -0.0002927968972693494)","(0.07159440941840285, -0.0012165800409230168)","(0.11076023511781108, -0.002854364831892207)","(0.152819318188606, -0.005317055259984308)","(0.1985239638758694, -0.008759875215336273)","(0.24903126834734549, -0.013414280519997957)","(0.30629276347504214, -0.019658481523287464)","(0.3741200286099413, -0.028207430956930787)","(0.46236796924359375, -0.04084648746023978)","(0.674959105465894, -0.07542430790479941)",0.007999699912033975
280.0,140000000000.0,0.012,0.014,0.8399999999999999,"(0.0, 0.0)","(0.04283862937297724, -0.0005428792689277912)","(0.08813116685207828, -0.0022560341174278535)","(0.13632948909421022, -0.005293836892565811)","(0.1880579951603543, -0.009862250680197143)","(0.24422056793721014, -0.016249273510672943)","(0.30621134838563063, -0.02488407395196575)","(0.3763875377004129, -0.036467691412678256)","(0.45936315567015057, -0.05232518047436716)","(0.5670908465221715, -0.07576559173668611)","(0.8258892258576133, -0.13987739180517286)",0.007198400096967816
280.0,140000000000.0,0.012,0.016,0.2,"(0.0, 0.0)","(0.010263245252778079, -5.055164296032816e-06)","(0.02111436603637922, -2.1001805648545202e-05)","(0.032667682556150934, -4.9269964452800506e-05)","(0.04508020918273968, -9.177209179333399e-05)","(0.058577997006472544, -0.00015118691658412214)","(0.07350798927256724, -0.0002315106930175527)","(0.09045422417137014, -0.0003392752820519524)","(0.11055549299447595, -0.0004868293739931988)","(0.13675182863220495, -0.0007050083857753184)","(0.19999491410658718, -0.0013020265716329562)",0.005012499983422458
280.0,140000000000.0,0.012,0.016,0.36,"(0.0, 0.0)","(0.018472215927846702, -2.9469404752511226e-05)","(0.038002514041528886, -0.00012243185771658595)","(0.058796495499905455, -0.0002872244789192108)","(0.08113656903603912, -0.0005349964550738059)","(0.10542934481974559, -0.000881363825402004)","(0.13229893085323946, -0.001349622956773999)","(0.16279600373201164, -0.0019778513253496614)","(0.19896934358462498, -0.00283803539379161)","(0.2461085650100205, -0.004109929929853114)","(0.35990396483701564, -0.007590277621745464)",0.004805200034752488
280.0,140000000000.0,0.012,0.016,0.52,"(0.0, 0.0)","(0.02667340816600857, -8.867539610682785e-05)","(0.054874656991019885, -0.00036841097247131615)","(0.08489979130789777, -0.0008643004449793711)","(0.1171555765284374, -0.001609897259600313)","(0.15222783514893726, -0.0026521935569484814)","(0.19101597672952714, -0.004061289101743629)","(0.23503448608808092, -0.00595175687804824)","(0.28723714133969674, -0.008540197722270099)","(0.35525145439718964, -0.012367480684201178)","(0.5193976799361814, -0.022839992056812086)",0.005769499926827848
280.0,140000000000.0,0.012,0.016,0.6799999999999999,"(0.0, 0.0)","(0.034852432736924975, -0.00019754015558893001)","(0.07170119181393401, -0.0008207304817248811)","(0.1109303893281666, -0.0019255091933824684)","(0.15306820160316467, -0.0035866493119749163)","(0.19887583974695186, -0.005908848054640662)","(0.24952272428296265, -0.009048262695658523)","(0.3069791112599792, -0.013260100172823173)","(0.3750896032928857, -0.019026817345527625)","(0.4637864259123815, -0.02755316257869377)","(0.6777111947245675, -0.05088213196598659)",0.004861200111918151
280.0,140000000000.0,0.012,0.016,0.8399999999999999,"(0.0, 0.0)","(0.04298369190344532, -0.0003695334172705668)","(0.08842947524223617, -0.0015354309410631367)","(0.13680445684754253, -0.003602475293680182)","(0.18875193334623105, -0.006710643980790194)","(0.24520033621051618, -0.01105584639279975)","(0.3075777922127124, -0.016930198520434717)","(0.3782931523779034, -0.024811026689329475)","(0.4620515491225832, -0.03560064451518459)","(0.5710189877616498, -0.0515522868159419)","(0.8334987167929927, -0.09519225336206957)",0.005153300007805228
280.0,140000000000.0,0.012,0.018000000000000002,0.2,"(0.0, 0.0)","(0.010263293460331259, -3.550482633539395e-06)","(0.021114465233022933, -1.4750565192254478e-05)","(0.032667840720986725, -3.4604629242454064e-05)","(0.04508044073599254, -6.445587749394015e-05)","(0.05857832472746145, -0.00010618570744280377)","(0.07350844750470711, -0.00016260087907658526)","(0.09045486482329722, -0.00023828903217459722)","(0.11055639894935003, -0.0003419232466148099)","(0.13675315528852153, -0.000495160718894316)","(0.19999749118809787, -0.0009144750763537174)",0.004944700049236417
280.0,140000000000.0,0.012,0.018000000000000002,0.36,"(0.0, 0.0)","(0.018473126156406523, -2.0702146949818476e-05)","(0.03800438700066659, -8.600773327507305e-05)","(0.05879948179132695, -0.0002017733156156799)","(0.08114094083445773, -0.00037583098672603086)","(0.10543553207580471, -0.0006191508704520303)","(0.1323075817894143, -0.0009480985985331621)","(0.16280809811599556, -0.0013894236235355167)","(0.19898644583406858, -0.0019936965678762648)","(0.24613360828797037, -0.0028871953792941954)","(0.35995261042117327, -0.005332129843520263)",0.004534799954853952
280.0,140000000000.0,0.012,0.018000000000000002,0.52,"(0.0, 0.0)","(0.026679115656930718, -6.234283315467869e-05)","(0.05488640077722022, -0.0002590071680325517)","(0.08491851443980675, -0.0006076318982508469)","(0.11718298332991625, -0.0011318043994658284)","(0.15226661796570287, -0.0018645611502646068)","(0.19107019481761242, -0.0028551857196745544)","(0.2351102750353847, -0.004184230271434398)","(0.28734429822440066, -0.006003980200869848)","(0.3554083484579442, -0.008694702536754044)","(0.5197023951296752, -0.016057393097564508)",0.004352099960669875
280.0,140000000000.0,0.012,0.018000000000000002,0.6799999999999999,"(0.0, 0.0)","(0.03487410841717532, -0.00013914837651126253)","(0.07174578809913851, -0.0005781109521558587)","(0.11100147563881416, -0.0013562705771005355)","(0.15317222872708566, -0.0025262832521820845)","(0.19902299854550368, -0.004161890708914381)","(0.24972838043447393, -0.006373092218726813)","(0.30726649150233154, -0.009339670231137697)","(0.37549579752539686, -0.013401502280613313)","(0.4643809810746648, -0.019407291547789494)","(0.6788654958414043, -0.0358405596783854)",0.0041856999741867185
280.0,140000000000.0,0.012,0.018000000000000002,0.8399999999999999,"(0.0, 0.0)","(0.04304518926702633, -0.0002612975151664804)","(0.08855598072573677, -0.0010856353847617539)","(0.1370060295925272, -0.0025470174112397588)","(0.1890467523363253, -0.004744358101010379)","(0.2456171228705498, -0.007816150604722969)","(0.30815985745397956, -0.011968952434042631)","(0.3791059730499355, -0.01754033317670184)","(0.46319969594181065, -0.025168448516795977)","(0.5726985658556804, -0.03644684880624811)","(0.8367571232291596, -0.06730529143975163)",0.004081699997186661
280.0,140000000000.0,0.014,0.01,0.2,"(0.0, 0.0)","(0.010262168423707158, -1.773912113802622e-05)","(0.021112150263273552, -7.369796655468123e-05)","(0.032664149661594324, -0.00017289513971949948)","(0.04507503715583589, -0.00032204194835565997)","(0.05857067717146071, -0.000530538499344419)","(0.07349775471649804, -0.0008124080448837792)","(0.09043991573094523, -0.001190571289270593)","(0.1105352598090065, -0.0017083603975470354)","(0.13672220048388736, -0.0024739785685448912)","(0.1999373622075143, -0.004568974459670468)",0.00438699999358505
280.0,140000000000.0,0.014,0.01,0.36,"(0.0, 0.0)","(0.018452003879179304, -0.00010292696926679416)","(0.037960927469304066, -0.0004276353519941592)","(0.058730200881551606, -0.0010032704390167517)","(0.08103954189330079, -0.0018687915368410303)","(0.10529206796333362, -0.0030787500718715863)","(0.13210705474129208, -0.004714510789346363)","(0.16252783822696423, -0.0069090481453856255)","(0.19859025351090823, -0.009913744502864748)","(0.24555360815593014, -0.014356329143255709)","(0.3588263601292044, -0.0265117406535428)",0.005739000043831766
280.0,140000000000.0,0.014,0.01,0.52,"(0.0, 0.0)","(0.026549334177514313, -0.0003045367454685645)","(0.05461944761196503, -0.0012654936247548162)","(0.08449322149007452, -0.002969385526501131)","(0.11656109583882138, -0.005531688892859837)","(0.15138769415100561, -0.009113923529060887)","(0.18984308608063633, -0.013956831232882225)","(0.2333971767405457, -0.0204537036505805)","(0.2849251153315438, -0.029347941957208523)","(0.35187030528669255, -0.04249600916786249)","(0.5128406632081869, -0.07846013173610283)",0.004520599963143468
280.0,140000000000.0,0.014,0.01,0.6799999999999999,"(0.0, 0.0)","(0.03440366160072246, -0.000652575859234543)","(0.07077871242456807, -0.0027128658135329737)","(0.10946300580005767, -0.006367694671677007)","(0.15092727042380477, -0.011865621702179757)","(0.19585803854767903, -0.019553495562765973)","(0.2453212861149133, -0.029947480240077384)","(0.30112999456824613, -0.043890074627761906)","(0.36685124498911953, -0.06297326025130606)","(0.45176725069402335, -0.09117300812950849)","(0.6544722033092414, -0.16826351732690348)",0.004613199969753623
280.0,140000000000.0,0.014,0.01,0.8399999999999999,"(0.0, 0.0)","(0.04181307790319324, -0.00114133802894248)","(0.08602577835298619, -0.004748167194492571)","(0.13299058911260242, -0.011151881986647936)","(0.18320811201714404, -0.020791143938090242)","(0.23742090021345227, -0.03427579774929745)","(0.2967991709433242, -0.052511115925886774)","(0.3633591401042684, -0.0769725749928862)","(0.441112436620262, -0.11044657993523395)","(0.5405996691681214, -0.1598924830794055)","(0.7749941238998699, -0.294971308884381)",0.006234399974346161
280.0,140000000000.0,0.014,0.012,0.2,"(0.0, 0.0)","(0.010262947729890672, -1.0269396499506497e-05)","(0.02111375382523322, -4.2664518388916195e-05)","(0.03266670641670579, -0.00010009051447124131)","(0.045078780125978775, -0.00018643251428562775)","(0.058575974458186075, -0.00030713229054356143)","(0.07350516129462635, -0.00047030809322714113)","(0.09045027042760606, -0.0006892291294281711)","(0.11054990199929716, -0.0009889812314719324)","(0.13674364139428336, -0.001432205251698691)","(0.19997901024244813, -0.002645026704634809)",0.003890099935233593
280.0,140000000000.0,0.014,0.012,0.36,"(0.0, 0.0)","(0.01846660852762191, -5.978813235058532e-05)","(0.03799097609412833, -0.00024839564726351345)","(0.05877810014785929, -0.0005827413218742821)","(0.08110964121940621, -0.0010854478752918785)","(0.1053912384346037, -0.0017881989828507764)","(0.13224565638796515, -0.0027382584434184625)","(0.16272153105856768, -0.004012875680534099)","(0.19886404408493724, -0.0057580912484250235)","(0.245954385429789, -0.0083385795769352)","(0.35960450940673583, -0.01539952606717456)",0.004436599905602634
280.0,140000000000.0,0.014,0.012,0.52,"(0.0, 0.0)","(0.02663848201135266, -0.00017905026949759318)","(0.05480280031100567, -0.0007439263403781693)","(0.08478525771874355, -0.0017453517490890777)","(0.11698798097253697, -0.00325111592538021)","(0.1519907712735702, -0.005356124439460486)","(0.1906847068265703, -0.008201917245807495)","(0.23457161606879406, -0.01201980059892355)","(0.2865829570190188, -0.01724704075654181)","(0.35429398434985143, -0.024975549029028803)","(0.5175389754477706, -0.046120729488648336)",0.006757800001651049
280.0,140000000000.0,0.014,0.012,0.6799999999999999,"(0.0, 0.0)","(0.03472191542385975, -0.00039429596192355103)","(0.0714327422493442, -0.0016384779260065778)","(0.11050277419908802, -0.003844550571670058)","(0.15244304854646878, -0.007162018738008698)","(0.19799251911982393, -0.011800004369065182)","(0.24828980008291332, -0.018070204895507)","(0.3052583376825713, -0.026481834911819307)","(0.37266016985751466, -0.03799741695304097)","(0.460234194249571, -0.05502061277236567)","(0.6708239003800381, -0.10158477881971464)",0.004641900071874261
280.0,140000000000.0,0.014,0.012,0.8399999999999999,"(0.0, 0.0)","(0.04262445954238713, -0.0007217509358010382)","(0.08769098890280377, -0.003000041398450999)","(0.13562952600682437, -0.007040979652559613)","(0.1870372165076416, -0.013119060391134483)","(0.2427825069158957, -0.02161760830739126)","(0.3042104432291771, -0.03310735155719084)","(0.37360357426515667, -0.04852011158132697)","(0.4554441790010985, -0.06961683948228914)","(0.5613763185476337, -0.100795395416214)","(0.8148474898897443, -0.18604389683177844)",0.0052041999297216535
280.0,140000000000.0,0.014,0.014,0.2,"(0.0, 0.0)","(0.010263184652324684, -6.4677340180714424e-06)","(0.021114241338968356, -2.6870368771832836e-05)","(0.03266748373175997, -6.303755125377092e-05)","(0.045079918104618415, -0.00011741613704246569)","(0.05857758504017278, -0.0001934333781981146)","(0.07350741324712144, -0.00029620220550437737)","(0.09045341883563039, -0.00043407967819582993)","(0.11055435416107298, -0.0006228650786613598)","(0.13675016095905168, -0.0009020101622969561)","(0.19999167459711417, -0.001665853628381768)",0.004547900054603815
280.0,140000000000.0,0.014,0.014,0.36,"(0.0, 0.0)","(0.018471072362661115, -3.769404846086445e-05)","(0.03800016096880385, -0.00015660191447206638)","(0.058792743770027536, -0.0003673880797448285)","(0.08113107680875914, -0.0006843137556134658)","(0.10542157209249063, -0.0011273534723816212)","(0.13228806347750635, -0.0017263053549118773)","(0.16278081114125192, -0.0025298735761249986)","(0.19894786089372202, -0.0036301344539296787)","(0.24607710818869502, -0.0052570086448444076)","(0.3598428632767949, -0.00970868263301845)",0.004739900003187358
