F,E,base,height,length,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
460.0,260000000000.0,0.01,0.018000000000000002,0.52,"(0.0, 0.0)","(1.0894380317663654e-07, -6.61710081911147e-05)","(9.097427270607361e-07, -0.0002749118850810024)","(3.21961989760422e-06, -0.0006449450547380665)","(8.048826918891083e-06, -0.0012013065717953648)","(1.6704345711243684e-05, -0.001979061674670377)","(3.098720724561965e-05, -0.0030305201666358432)","(5.36198139988453e-05, -0.004441180250204879)","(8.937419290055981e-05, -0.006372677756578452)","(0.00014933951579565452, -0.009228628574063093)","(0.0003352907039440023, -0.01704342146097555)",0.0050845000660046935
460.0,260000000000.0,0.01,0.018000000000000002,0.6799999999999999,"(0.0, 0.0)","(4.150164186617067e-07, -0.0001476574130251517)","(3.465724484105759e-06, -0.0006134650276466367)","(1.2265714228215652e-05, -0.0014392166575636967)","(3.066434930606987e-05, -0.002680790163203758)","(6.364198677810684e-05, -0.00441643762400097)","(0.00011806196943464631, -0.006762884672371176)","(0.0002042991506322478, -0.00991090581714022)","(0.0003405396065073174, -0.014221158068151277)","(0.000569043733757324, -0.02059423389405941)","(0.0012776614855102286, -0.03803237931270031)",0.005041300086304545
460.0,260000000000.0,0.01,0.018000000000000002,0.8399999999999999,"(0.0, 0.0)","(1.184629815922933e-06, -0.00027714392498258183)","(9.893201356969694e-06, -0.0011514830167918767)","(3.501557856755433e-05, -0.0027015206457807065)","(8.754435422472784e-05, -0.005032178332547926)","(0.00018170396456640425, -0.008290352587308586)","(0.000337099006078867, -0.012695127134479596)","(0.0005833665196270377, -0.01860453630637137)","(0.0009724588498532527, -0.026695419104102433)","(0.0016251008040780723, -0.03865792757562063)","(0.003649199976339945, -0.07138768391472672)",0.00591599999461323
460.0,260000000000.0,0.012,0.01,0.2,"(0.0, 0.0)","(2.1678429076160688e-08, -1.830703675903387e-05)","(1.8102588095550431e-07, -7.605742259888288e-05)","(6.406538750822199e-07, -0.0001784304628148946)","(1.6015783485395785e-06, -0.00033235234936356705)","(3.3238527396076134e-06, -0.0005475241437355914)","(6.165827760584719e-06, -0.0008384180479567964)","(1.0669174468472264e-05, -0.0012286885473742452)","(1.7783370121565722e-05, -0.0017630550272505385)","(2.9714799337193787e-05, -0.0025531846786671962)","(6.67134965925964e-05, -0.004715251166108007)",0.00639320001937449
460.0,260000000000.0,0.012,0.01,0.36,"(0.0, 0.0)","(4.056528630363987e-07, -0.00010618708697542426)","(3.3876591581730175e-06, -0.0004411818380907164)","(1.198988618678759e-05, -0.0010350546219711108)","(2.997593175038671e-05, -0.001928000126672048)","(6.22156459411799e-05, -0.003176298372440787)","(0.00011542055789193206, -0.004863891161405024)","(0.00019973649517651682, -0.007127963570002488)","(0.00033294842362757704, -0.010227857274110883)","(0.0005563844506207005, -0.014811177650621668)","(nan, -0.027351582505131786)",0.005908600054681301
460.0,260000000000.0,0.012,0.01,0.52,"(0.0, 0.0)","(2.462904439236996e-06, -0.0003138206866628282)","(2.0573532095460867e-05, -0.001304091609604175)","(7.283524097582983e-05, -0.0030599892167293896)","(0.0001821453365312281, -0.00570052825478705)","(0.0003781514606388814, -0.00939216323650468)","(0.000701734337726051, -0.014382976863605651)","(0.0012147140807592105, -0.021078240469224584)","(0.0020254734615233194, -0.030243990703822478)","(0.0033858614580314916, -0.04379322554169333)","(0.007606599498607869, -0.08085381884124446)",0.0076225000666454434
460.0,260000000000.0,0.012,0.01,0.6799999999999999,"(0.0, 0.0)","(8.68779105449996e-06, -0.0006708073635344482)","(7.261713117635848e-05, -0.002788764162281644)","(0.00025724361758419634, -0.006546055906839783)","(0.0006437233514709484, -0.012198299648962196)","(0.0013373090426324896, -0.020102117108407126)","(0.0024833162568584366, -0.030788141053621976)","(0.004301681292971871, -0.04512241706921597)","(0.007178156723326334, -0.06474136987419718)","(0.012009087763613258, -0.09373199322966212)","(0.027013462538045596, -0.17298078477078369)",0.00840359996072948
460.0,260000000000.0,0.012,0.01,0.8399999999999999,"(0.0, 0.0)","(2.1714772972206142e-05, -0.0011687838644883106)","(0.00018169941568946246, -0.004862715028463242)","(0.00064437749407395, -0.011421667502102875)","(0.0016143276999291967, -0.02129530849186565)","(0.0033576824043545783, -0.03510855973418937)","(0.006242788707516211, -0.053788850465577125)","(0.010828146312835296, -0.07884755506016797)","(0.018094287153008537, -0.113138693179761)","(0.030319782902261228, -0.16379046351585644)","(0.0683733594373358, -0.3021570853745001)",0.005943400086835027
460.0,260000000000.0,0.012,0.012,0.2,"(0.0, 0.0)","(7.265059189659473e-09, -1.059841846976521e-05)","(6.066661180012534e-08, -4.403145504069634e-05)","(2.146991043699975e-07, -0.00010329734298563909)","(5.367260160552001e-07, -0.00019240569218365397)","(1.113894053286768e-06, -0.00031697262692189715)","(2.0662892305373104e-06, -0.0004853764978598742)","(3.5754284593014773e-06, -0.0007113116408697663)","(5.959485881085191e-06, -0.0010206676047581475)","(9.957831521412164e-06, -0.0014780921736857933)","(2.2356380830756972e-05, -0.002729771221560213)",0.004870699951425195
460.0,260000000000.0,0.012,0.012,0.36,"(0.0, 0.0)","(1.368280792210519e-07, -6.169679183724192e-05)","(1.1426064974659478e-06, -0.00025632565961269504)","(4.0437857853764525e-06, -0.0006013458678926061)","(1.0109312518755131e-05, -0.001120102605151015)","(2.0980897884298466e-05, -0.0018452911444965384)","(3.892088454154896e-05, -0.0028256840921795437)","(6.734903505098422e-05, -0.004140996703592574)","(0.00011225979818962895, -0.005941931071922231)","(0.00018758297034682236, -0.008604802012728136)","(0.0004211629048749832, -0.015891155573024018)",0.004625699948519468
460.0,260000000000.0,0.012,0.012,0.52,"(0.0, 0.0)","(8.500602173937277e-07, -0.00018469125443975614)","(7.0992266183803054e-06, -0.0007673676148386827)","(2.512712045166232e-05, -0.0018003555325658822)","(6.282273848358388e-05, -0.003353583653515937)","(0.00013039487862603893, -0.005524949434125286)","(0.00024191408659451907, -0.008460451890698125)","(0.0004186517874572304, -0.01239868164998591)","(0.0006978961199265998, -0.017790673783097736)","(0.0011662956156446858, -0.025762724152903562)","(0.0026190233629177495, -0.047574047298517615)",0.008961700019426644
460.0,260000000000.0,0.012,0.012,0.6799999999999999,"(0.0, 0.0)","(3.1570851701037683e-06, -0.00040632825957216456)","(2.637209011421837e-05, -0.0016885014718633108)","(9.336286553124351e-05, -0.003961972839472204)","(0.00023347884739643998, -0.007380832236244819)","(0.00048472127437923507, -0.012160596680582893)","(0.0008994888119675248, -0.018622477494097303)","(0.0015570183654752823, -0.027291215566950196)","(0.0025962271792907554, -0.03915867052273257)","(0.0043399173732451835, -0.056701776929414326)","(0.00974983442921118, -0.10468699206592742)",0.009961699950508773
460.0,260000000000.0,0.012,0.012,0.8399999999999999,"(0.0, 0.0)","(8.589780553652782e-06, -0.0007424881195531772)","(7.178358306121624e-05, -0.0030863331233577907)","(0.00025423909784086374, -0.007243689638642949)","(0.0006360725823599256, -0.01349703689834726)","(0.0013211325931025975, -0.022240780704171667)","(0.0024527356085118357, -0.03406207938742555)","(0.0042477291618190915, -0.04991951664383956)","(0.0070863927832209295, -0.07162457422752126)","(0.011852358216997372, -0.10370133847560645)","(0.026649672769340937, -0.19140207166804132)",0.00957689993083477
460.0,260000000000.0,0.012,0.014,0.2,"(0.0, 0.0)","(2.8817033499023426e-09, -6.675001867804619e-06)","(2.4063520436684582e-08, -2.7731469660886763e-05)","(8.516064822772229e-08, -6.505768558994226e-05)","(2.1289265011298353e-07, -0.00012117891933803763)","(4.418259229033161e-07, -0.00019963225474376294)","(8.195919693476661e-07, -0.00030569447368218724)","(1.4181884070152417e-06, -0.0004479904482964143)","(2.3638170404821635e-06, -0.0006428257691285904)","(3.949744478343176e-06, -0.000930916474084812)","(nan, -0.0017192383830155556)",0.0049223999958485365
460.0,260000000000.0,0.012,0.014,0.36,"(0.0, 0.0)","(5.4380744678173e-08, -3.890027845112587e-05)","(4.541082178274869e-07, -0.00016161333579080387)","(1.607102247558334e-06, -0.00037914501739587424)","(4.017626989247236e-06, -0.0007062129680668947)","(8.338051793482792e-06, -0.0011634309478307482)","(1.5467339461727736e-05, -0.0017815506297308725)","(2.676433736534256e-05, -0.0026108346809238852)","(4.461092780305709e-05, -0.003746305753974644)","(7.454209988469462e-05, -0.005425241740118482)","(0.0001673574312615056, -0.01001937047923751)",0.004363999934867024
460.0,260000000000.0,0.012,0.014,0.52,"(0.0, 0.0)","(3.402971613178374e-07, -0.0001169198750870954)","(2.841767094453884e-06, -0.0004857623665241724)","(1.0057468915608547e-05, -0.0011396225212651613)","(2.5143807036664967e-05, -0.0021227471942350086)","(5.218461147646347e-05, -0.0034970993944545806)","(9.680777061668588e-05, -0.005355106129820293)","(0.0001675206173236965, -0.00784782786771194)","(0.0002792356765712878, -0.011260842199728172)","(0.0004666063257291464, -0.016307262237773994)","(0.0010476672398339604, -0.03011532976255498)",0.0044160999823361635
460.0,260000000000.0,0.012,0.014,0.6799999999999999,"(0.0, 0.0)","(1.28594862890824e-06, -0.0002597309060619594)","(1.0739724885411306e-05, -0.0010791615009380776)","(3.8013083806145986e-05, -0.0025318962122301315)","(9.504200849438926e-05, -0.004716288431569101)","(0.0001972730505899467, -0.007770018103540834)","(0.00036599658700359194, -0.011898402853340333)","(0.0006333995071274856, -0.017436961577338365)","(0.0010559049855775604, -0.025019957602661073)","(0.0017646264123265532, -0.03623123996878297)","(0.00396276981428223, -0.0669043322499351)",0.004853199934586883
460.0,260000000000.0,0.012,0.014,0.8399999999999999,"(0.0, 0.0)","(3.6133329259779856e-06, -0.0004832344480315289)","(3.0182495767042128e-05, -0.0020080503416816022)","(0.000106849760738853, -0.004711707249970296)","(0.00026719943878189545, -0.008777425909388294)","(0.0005547131917420789, -0.014461494351048376)","(0.0010293434765813458, -0.022145916744219746)","(0.001781747014079682, -0.032454771492511386)","(0.0029708597524888414, -0.046567701121219725)","(0.00496600217368337, -0.06743056756061679)","(nan, -0.12449785082373613)",0.006020799977704883
460.0,260000000000.0,0.012,0.016,0.2,"(0.0, 0.0)","(1.2933930176872721e-09, -4.471918903464026e-06)","(1.0800407696659464e-08, -1.857869649511217e-05)","(3.8222552976863167e-08, -4.358537850326799e-05)","(9.55523000653602e-08, -8.118376327483975e-05)","(1.983039715838797e-07, -0.0001337435175428379)","(3.6785583590326354e-07, -0.00020479982326658254)","(6.365222912085855e-07, -0.00030013092192464526)","(1.0609459640542607e-06, -0.0004306607630372324)","(1.7727524866395505e-06, -0.000623667099786931)","(3.980000261250005e-06, -0.0011518036546888147)",0.005125499912537634
460.0,260000000000.0,0.012,0.016,0.36,"(0.0, 0.0)","(2.4425224773305665e-08, -2.6071705427864023e-05)","(2.039624167268772e-07, -0.00010831587291592902)","(7.218245443862958e-07, -0.00025410825816020883)","(1.8044924652849126e-06, -0.0004733125016760197)","(3.744961332874386e-06, -0.0007797441323424134)","(6.9469729648830025e-06, -0.0011940135544251666)","(1.2020807976159675e-05, -0.0017498081605064172)","(2.0036205453516365e-05, -0.0025108148910761496)","(3.3479014086290615e-05, -0.003636064022179945)","(7.516823782077742e-05, -0.006715143873590675)",0.005144099937751889
460.0,260000000000.0,0.012,0.016,0.52,"(0.0, 0.0)","(1.5325036529720282e-07, -7.847778228255719e-05)","(1.2797356677765603e-06, -0.00032604260350692246)","(4.529069678294029e-06, -0.0007649007287230813)","(1.1322432288074502e-05, -0.0014247457787146236)","(2.349845953925067e-05, -0.002347165215107459)","(4.359083499924643e-05, -0.0035941975055981306)","(7.542945243385613e-05, -0.005267240969104679)","(0.00012572765197221836, -0.007557990261961552)","(0.0002100857900769193, -0.01094512102774885)","(nan, -0.020213321090355812)",0.004590500029735267
460.0,260000000000.0,0.012,0.016,0.6799999999999999,"(0.0, 0.0)","(5.828951444922237e-07, -0.00017496781056986965)","(4.86773614752356e-06, -0.0007269392834404163)","(1.722795536017452e-05, -0.0017054497741749086)","(4.307076960244349e-05, -0.0031767203623846406)","(8.93924207088781e-05, -0.0052334807044941934)","(0.00016583463169150825, -0.00801404503078267)","(0.00028697246155728884, -0.011744465560182833)","(0.0004783547633834817, -0.01685208737416699)","(0.0007993512528786106, -0.02440403391750158)","(0.001794825823802526, -0.04506737753629167)",0.004453500034287572
460.0,260000000000.0,0.012,0.016,0.8399999999999999,"(0.0, 0.0)","(1.6587221563779675e-06, -0.00032784113749374154)","(1.3853064441377017e-05, -0.0013621599708726864)","(4.9033003717668944e-05, -0.003195869859076715)","(0.00012259527440491857, -0.00595312110468645)","(0.0002544653507449979, -0.009807700887781589)","(0.00047210734310898506, -0.015018767912047579)","(0.0008170419328145662, -0.02200982119888819)","(0.0013620545449865573, -0.03158143868499095)","(0.002276280238122208, -0.04573278450110962)","(0.005111834862615794, -0.08444935312317804)",0.006024300004355609
460.0,260000000000.0,0.012,0.018000000000000002,0.2,"(0.0, 0.0)","(6.380121604643296e-10, -3.1408263874894586e-06)","(5.327684439448976e-09, -1.3048637917780676e-05)","(1.8854626381015205e-08, -3.061192943902777e-05)","(4.713454076349377e-08, -5.701892382435105e-05)","(9.782040132771952e-08, -9.393394183945623e-05)","(1.8145777022637866e-07, -0.00014383989833699224)","(3.139868253038136e-07, -0.00021079510971879495)","(5.233484685340795e-07, -0.00030247195332847027)","(8.744715217223753e-07, -0.00043802881156459003)","(1.9632720333062625e-06, -0.0008089625041764818)",0.004534599953331053
460.0,260000000000.0,0.012,0.018000000000000002,0.36,"(0.0, 0.0)","(1.2052188927413887e-08, -1.8314344844675345e-05)","(1.0064134317588902e-07, -7.608749723409119e-05)","(3.5616958143913635e-07, -0.0001785004691219012)","(8.903876927840448e-07, -0.00033248196174324405)","(1.8478652325376599e-06, -0.0005477367801420517)","(3.427815409767776e-06, -0.0008387429350227857)","(5.9313603635868795e-06, -0.0012291646072630728)","(9.88632566881198e-06, -0.0017637396386630385)","(1.6519267379805358e-05, -0.0025541811456899835)","(3.708748159980679e-05, -0.004717115524746628)",0.004309099982492626
460.0,260000000000.0,0.012,0.018000000000000002,0.52,"(0.0, 0.0)","(7.570163692779963e-08, -5.516130217327069e-05)","(6.321487857272046e-07, -0.00022917058551973272)","(2.237192118947906e-06, -0.0005376342593564707)","(5.592798966627677e-06, -0.0010014221552291725)","(1.1607107481853562e-05, -0.00164976493111132)","(2.1531528102997077e-05, -0.002526269025248937)","(3.725765743109455e-05, -0.003702207868923965)","(6.210121704569582e-05, -0.005312325443845483)","(0.0001037672408268353, -0.00769308640973898)","(0.00023297178594205992, -0.014207645533215997)",0.004450600012205541
460.0,260000000000.0,0.012,0.018000000000000002,0.6799999999999999,"(0.0, 0.0)","(2.887186523053975e-07, -0.0001231699772316582)","(2.4110027770501974e-06, -0.0005117234733569488)","(8.532780691100639e-06, -0.0012005171876898497)","(2.133170160603659e-05, -0.002236157916815316)","(4.427202647597217e-05, -0.0036839182370503537)","(8.21276721199582e-05, -0.005641166486511267)","(0.00014211493049309798, -0.008267043282519197)","(0.00023688314885494943, -0.011862404256966153)","(0.00039582664908038856, -0.017178509895852383)","(0.0008887187227034632, -0.03172479178007587)",0.004346400033682585
460.0,260000000000.0,0.012,0.018000000000000002,0.8399999999999999,"(0.0, 0.0)","(8.2604073185083e-07, -0.00023148257911203725)","(6.898299788990481e-06, -0.0009617475111841368)","(2.4414780036785544e-05, -0.0022563378759954634)","(6.103877322183315e-05, -0.00420286977271572)","(0.00012668581943067747, -0.006924027526081079)","(0.00023502104697664672, -0.010602800555069989)","(0.00040670178689034, -0.015538251147336311)","(0.0006779387776824075, -0.02229574504116271)","(0.0011328774302739042, -0.03228706040534696)","(0.0025437629636260173, -0.05962460524674516)",0.0044163999846205115
460.0,260000000000.0,0.014,0.01,0.2,"(0.0, 0.0)","(1.5931379876779617e-08, -1.5694148573800228e-05)","(1.330348263356429e-07, -6.520196457539135e-05)","(4.7081167019874526e-07, -0.00015296341366472074)","(1.1769852674287096e-06, -0.00028491605679202374)","(2.4426636873811636e-06, -0.0004693763202872572)","(4.531190679071817e-06, -0.0007187508584447414)","(7.840626937441475e-06, -0.0010533181319775865)","(1.3068719136144491e-05, -0.001511415110422157)","(2.183688363341374e-05, -0.002188771627757554)","(4.902638770321044e-05, -0.004042256812476536)",0.004286500043235719
460.0,260000000000.0,0.014,0.01,0.36,"(0.0, 0.0)","(2.988801243407335e-07, -9.116219557927035e-05)","(2.4959321212672525e-06, -0.00037875132780174265)","(8.83361799464133e-06, -0.0008885757872551533)","(2.208445242572743e-05, -0.0016551377912511938)","(4.5835694552229245e-05, -0.002726751349728535)","(8.503103160639736e-05, -0.004175481350747059)","(0.00014714364677859137, -0.006119106549459927)","(0.0002452733885047187, -0.00878028445364721)","(0.0004098613286473429, -0.012715012866661752)","(0.0009202800473605555, -0.02348109007934082)",0.006027999916113913
460.0,260000000000.0,0.014,0.01,0.52,"(0.0, 0.0)","(1.8310890222868192e-06, -0.00027077828213063374)","(1.529436222961339e-05, -0.0011251566453645116)","(5.414074544647651e-05, -0.002639989835087449)","(0.00013538180958665158, -0.004917901877110822)","(0.00028103920527836057, -0.008102477618455197)","(0.0005214729325416778, -0.012407768514472183)","(0.000902588270024901, -0.01818350066529464)","(0.001504861919834788, -0.026090752284555235)","(0.0025152991870182606, -0.037780379685567765)","(0.005649831314598175, -0.06975771471360255)",0.004736899980343878
460.0,260000000000.0,0.014,0.01,0.6799999999999999,"(0.0, 0.0)","(6.587063582010055e-06, -0.0005851929955368456)","(5.504486170997136e-05, -0.0024324265357659153)","(0.00019494654353112428, -0.005708817718031464)","(0.0004877093016639189, -0.010636929961697248)","(0.0010129347133668587, -0.01752756434907958)","(0.001880467619703452, -0.026843466476950118)","(0.0032565008465338385, -0.03934015319424411)","(0.005432473649652325, -0.05644539425611651)","(0.009085586276028845, -0.08172495247078475)","(0.02042690019853266, -0.15084424023578483)",0.005521499901078641
460.0,260000000000.0,0.014,0.01,0.8399999999999999,"(0.0, 0.0)","(1.697617287461234e-05, -0.0010373180565996024)","(0.00014198114608851564, -0.0043142935561982215)","(0.0005032730913958616, -0.010130565298801636)","(0.0012601826847936093, -0.01888345527315604)","(0.0026196935192797643, -0.031126047399272327)","(0.004867958675656647, -0.047680069008335026)","(0.008438487117540416, -0.06988550740487294)","(0.014092008191436967, -0.10027344492079363)","(0.023596212054448618, -0.1451655478464693)","(nan, -0.2678284464467384)",0.005097300047054887
460.0,260000000000.0,0.014,0.012,0.2,"(0.0, 0.0)","(5.3380854268120226e-09, -9.084824906689548e-06)","(4.457545639893756e-08, -3.7743165782145635e-05)","(1.5775240323756545e-07, -8.854504573645637e-05)","(3.9436474952303513e-07, -0.00016492743332399747)","(8.184440831102147e-07, -0.0002717043881994375)","(1.5182242398825707e-06, -0.00041605772438180845)","(2.6270756225549308e-06, -0.0006097260626303322)","(4.378778092367641e-06, -0.0008749016223202587)","(7.3165871052327525e-06, -0.0012669997199297942)","(1.642648772931521e-05, -0.0023399228457180567)",0.00438549998216331
460.0,260000000000.0,0.014,0.012,0.36,"(0.0, 0.0)","(1.0062346251712984e-07, -5.2911348813661815e-05)","(8.402674349858308e-07, -0.00021982451833257364)","(2.9737590407641346e-06, -0.0005157112210075545)","(7.434230383018825e-06, -0.0009605913613455941)","(1.542890766458027e-05, -0.001582503991951913)","(2.862137347001137e-05, -0.002423276751542682)","(4.952628127108394e-05, -0.003551274635833021)","(8.255151170008523e-05, -0.0050957425087005395)","(0.00013794003142483802, -0.007379414198785738)","(0.0003096999715893056, -0.013628229597029109)",0.004929200047627091
460.0,260000000000.0,0.014,0.012,0.52,"(0.0, 0.0)","(6.27115271358003e-07, -0.00015867165186755035)","(5.23715055806423e-06, -0.0006592452475310305)","(1.8535869073812994e-05, -0.001546657233465516)","(4.634182717117019e-05, -0.0028809715264792517)","(9.618396626520642e-05, -0.00474628666058951)","(0.00017843863445790586, -0.007268033776505364)","(0.0003087918810852075, -0.010651201628764694)","(0.0005147403986597299, -0.015283310249734105)","(0.000860180033371738, -0.02213204222751555)","(0.0019315051007894324, -0.04087070011959044)",0.013243400026112795
460.0,260000000000.0,0.014,0.012,0.6799999999999999,"(0.0, 0.0)","(2.3466446975178856e-06, -0.00035055238025522126)","(1.9600492289800764e-05, -0.0014566342024772553)","(6.938371374189123e-05, -0.0034177356740190063)","(0.00017349673133493226, -0.0063667099632201875)","(0.00036016003781838557, -0.010489440653528553)","(0.0006682792325334586, -0.016063040750810414)","(0.0011566804213704596, -0.023540272564848676)","(0.0019284915460105467, -0.03377698338674296)","(0.003223353174206467, -0.04891040783700506)","(0.007240172429395564, -0.09030860155498617)",0.005981200025416911
460.0,260000000000.0,0.014,0.012,0.8399999999999999,"(0.0, 0.0)","(6.472797096410132e-06, -0.0006454958010167843)","(5.4081760147303704e-05, -0.0026827974140586296)","(0.00019150600275166796, -0.0062958719440740114)","(0.00047902634868468574, -0.011729929456512909)","(0.0009947402856437249, -0.019327605568567382)","(0.0018463835205508872, -0.029599250678355053)","(0.003196923349324754, -0.04337829566252684)","(0.005332113374499847, -0.06223988413327823)","(0.008915947643059918, -0.09011773903739458)","(0.02003927673300321, -0.16635266914215033)",0.007645200006663799
460.0,260000000000.0,0.014,0.014,0.2,"(0.0, 0.0)","(2.1172470564961854e-09, -5.721546644565731e-06)","(1.7679961220734564e-08, -2.3770310449493747e-05)","(6.256925453446138e-08, -5.5764846223781616e-05)","(1.5641650127906637e-07, -0.00010386971083288721)","(3.246182768631978e-07, -0.00017111675009335317)","(6.021703152919722e-07, -0.0002620290124856758)","(1.041970562234984e-06, -0.00038399940010449066)","(1.7367417422947673e-06, -0.0005510044276046933)","(2.901952089989779e-06, -0.0007979442880745862)","(6.515165861226135e-06, -0.0014736626146859583)",0.005306200007908046
460.0,260000000000.0,0.014,0.014,0.36,"(0.0, 0.0)","(3.996847946705073e-08, -3.335021072424544e-05)","(3.337571448797094e-07, -0.00013855499612170087)","(1.1811728154731416e-06, -0.0003250495994853493)","(2.952828741811797e-06, -0.0006054515877051619)","(6.12818589204589e-06, -0.0009974335421355234)","(1.1367936320505478e-05, -0.0015273596940453141)","(1.9670760461026893e-05, -0.0022383217674647495)","(3.278721234339921e-05, -0.003211785716446804)","(5.478520970964018e-05, -0.004651177296209275)","(0.00012299979399887917, -0.008589846800088181)",0.0050759000005200505
460.0,260000000000.0,0.014,0.014,0.52,"(0.0, 0.0)","(2.504282695693638e-07, -0.0001003096189844163)","(2.0912599860908876e-06, -0.00041674875325527206)","(7.401209906304773e-06, -0.0009777062064511167)","(1.850288616481177e-05, -0.0018211396244669181)","(3.840123941306617e-05, -0.00300020753932795)","(7.123726700900002e-05, -0.004594206606516579)","(0.00012327056568386952, -0.006732739910135133)","(0.00020547352703181865, -0.00966082178904679)","(0.00034334358016235855, -0.013990273235045828)","(0.0007708884879001898, -0.025836746040894663)",0.005578999989666045
460.0,260000000000.0,0.014,0.014,0.6799999999999999,"(0.0, 0.0)","(9.492947429662335e-07, -0.00022321986811270453)","(7.927838799187681e-06, -0.0009274376151375253)","(2.8059427823703964e-05, -0.002175881314849314)","(7.015282820521662e-05, -0.004053057234836861)","(0.00014560657083423356, -0.006677279819101314)","(0.00027013046347595937, -0.0102250055759865)","(0.0004674736112803557, -0.014984606409463284)","(0.0007792670602820295, -0.0215012296452333)","(0.0013022514039550681, -0.03113617631201167)","(0.002924228768558912, -0.05749769169712049)",0.007569900015369058
460.0,260000000000.0,0.014,0.014,0.8399999999999999,"(0.0, 0.0)","(2.6834961282182213e-06, -0.0004167044102356691)","(2.2413637689872035e-05, -0.0017314898078139782)","(7.934043068011376e-05, -0.004062591847637794)","(0.00019839002932978134, -0.007567912742881715)","(0.00041182760862623624, -0.012468401553905587)","(0.000764133255860111, -0.01909346387582666)","(0.001322560210905599, -0.027981316277508425)","(0.002205008738522196, -0.04014934881217961)","(0.0036854467094000753, -0.0581381921482313)","(0.008277808213935867, -0.10734858681499783)",0.008685799897648394
460.0,260000000000.0,0.014,0.016,0.2,"(0.0, 0.0)","(9.502634703423274e-10, -3.833108368596978e-06)","(7.935122343927237e-09, -1.592474112308859e-05)","(2.8082328434875237e-08, -3.7359231352362756e-05)","(7.020281282688057e-08, -6.958670395143018e-05)","(1.4569502570366266e-07, -0.00011463831977684468)","(2.7026568369392656e-07, -0.000175544262634928)","(4.676563272187906e-07, -0.0002572573574073055)","(7.794825578888442e-07, -0.0003691410778603991)","(1.3024503425496103e-06, -0.0005345765754144934)","(2.924125916792253e-06, -0.0009872692106972)",0.00821870006620884
460.0,260000000000.0,0.014,0.016,0.36,"(0.0, 0.0)","(1.7948145747404e-08, -2.2349318116785822e-05)","(1.49875484085904e-07, -9.285099180425951e-05)","(5.304097786609785e-07, -0.00021782759760347403)","(1.3259720545305553e-06, -0.00040573442002002916)","(2.751858192720502e-06, -0.0006684144382289167)","(5.104741153699743e-06, -0.0010235354156276858)","(8.833059687518574e-06, -0.0014999751020331729)","(1.4722865539912311e-05, -0.002152327713434521)","(2.4600777994265854e-05, -0.0031169183763230337)","(5.523143777741435e-05, -0.005756384065664996)",0.005097600049339235
460.0,260000000000.0,0.014,0.016,0.52,"(0.0, 0.0)","(1.1267610119936045e-07, -6.729466919809418e-05)","(9.409100295079686e-07, -0.0002795803111779894)","(3.3299241191664386e-06, -0.0006558974058933552)","(8.324584268123991e-06, -0.0012217072397111238)","(1.727665532633149e-05, -0.0020126705456139024)","(3.20488812866615e-05, -0.0030819853979979516)","(5.545695054623434e-05, -0.004516601770746783)","(9.243640975287182e-05, -0.006480900049192685)","(0.000154456414871329, -0.009385349520419481)","(0.00034677927991455526, -0.017332845092775308)",0.004590200027450919
460.0,260000000000.0,0.014,0.016,0.6799999999999999,"(0.0, 0.0)","(4.291782658844001e-07, -0.00015015384107798657)","(3.583992872008279e-06, -0.000623837472171096)","(1.268430308699886e-05, -0.0014635521382117978)","(3.171087275261053e-05, -0.002726121010590021)","(6.581408567948865e-05, -0.004491119473061381)","(0.00012209161566781312, -0.006877246570080583)","(0.00021127255801134392, -0.010078501664039171)","(0.0003521639541123611, -0.014461638021789147)","(0.0005884691772704564, -0.020942471365932996)","(0.0013212807214407762, -0.03867543234428238)",0.005238099955022335
460.0,260000000000.0,0.014,0.016,0.8399999999999999,"(0.0, 0.0)","(1.2247352889835361e-06, -0.00028178868341049084)","(1.0228170116990953e-05, -0.001170783993793007)","(3.620128083237084e-05, -0.002746808562719819)","(9.050911660898886e-05, -0.005116544914987454)","(0.000187858201803226, -0.008429352833908589)","(0.0003485176966683823, -0.012907987612688816)","(0.0006031294197773596, -0.018916481810060313)","(0.001005407143794823, -0.027143012388615807)","(0.0016801687596359471, -0.039306045211546355)","(0.0037728809626897952, -0.07258430241632989)",0.004717900068499148
460.0,260000000000.0,0.014,0.018000000000000002,0.2,"(0.0, 0.0)","(4.687474210868237e-10, -2.6921490374741313e-06)","(3.9142485364074275e-09, -1.1184596720682202e-05)","(1.3852488774113159e-08, -2.6238912895970476e-05)","(3.462973181128648e-08, -4.8873578478323706e-05)","(7.186861253338783e-08, -8.051516034042864e-05)","(1.3331694780072123e-07, -0.00012329188085898602)","(2.3068597376774136e-07, -0.00018068231305034966)","(3.8450384871879795e-07, -0.0002592628110009302)","(6.424737261367941e-07, -0.0003754549216011547)","(1.4424147733727022e-06, -0.0006933995278479811)",0.004495700006373227
