alpha,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
4.992083999999999,"(0.0, 0.0)","(0.03329433679155054, -0.0024154920752409146)","(0.06875234051411828, -0.010179532908766904)","(0.10621107526090635, -0.024224894275479036)","(0.14550776053021464, -0.045792067213606166)","(0.186489390481107, -0.07663854905931598)","(0.22903330054713888, -0.11945592342552429)","(0.27309927631141745, -0.17881099176481735)","(0.3188964152488476, -0.2637144428137764)","(0.3676793867906786, -0.39752951558194394)","(0.44534595103718355, -0.8104419884934052)",0.007415200001560152
4.998083499999999,"(0.0, 0.0)","(0.03328010346296181, -0.002414918059258033)","(0.06872317736500932, -0.010177196063549847)","(0.10616622487731442, -0.024219554678207526)","(0.145446367402808, -0.04578246892807573)","(0.1864104351946575, -0.07662351273070636)","(0.22893547155736474, -0.11943458300038033)","(0.2729806872587023, -0.1787834308997924)","(0.31875385899189357, -0.2636836396082424)","(0.3675056332668581, -0.39750909157980935)","(0.44508702346574197, -0.8105686269862706)",0.006562200025655329
5.004083,"(0.0, 0.0)","(0.03326588591272423, -0.0024143436538146463)","(0.06869404620856535, -0.010174857376440897)","(0.10612142356122396, -0.024214210183697103)","(0.14538504185564585, -0.04577286030543533)","(0.18633156827116332, -0.07660845702643457)","(0.22883775528041125, -0.11941320854680611)","(0.2728622410830906, -0.17875581217368597)","(0.31861148610646933, -0.26365273885227264)","(0.3673321255702724, -0.39748850199548375)","(0.4448285295947571, -0.8106950003367988)",0.007795599987730384
5.010082499999999,"(0.0, 0.0)","(0.03325168411456064, -0.002413768862806802)","(0.06866494699200956, -0.01017251686429935)","(0.10607667123115645, -0.02420886083307536)","(0.14532378377372576, -0.045763241425232436)","(0.18625278955363087, -0.07659338208236822)","(0.22874015150342047, -0.11939180027989646)","(0.2727439374932715, -0.1787281359101429)","(0.31846929618441416, -0.26362174101371705)","(0.36715886310209067, -0.39746774747337915)","(0.4445704682669066, -0.8108211094631292)",0.007687399978749454
5.016081999999999,"(0.0, 0.0)","(0.033237498042262094, -0.0024131936901105435)","(0.06863587966270233, -0.010170174543899868)","(0.10603196780585172, -0.024203506667268424)","(0.14526259304236747, -0.045753612366636005)","(0.18617409888553138, -0.07657828803375086)","(0.2286426600142051, -0.11937035841380131)","(0.272625776198907, -0.1787004024314673)","(0.31832728881899536, -0.2635906465586389)","(0.3669858452656301, -0.39744682865568837)","(0.4443128383290133, -0.8109469552674602)",0.007218900020234287
5.0220815,"(0.0, 0.0)","(0.03322332766958059, -0.0024126181395657436)","(0.06860684416791701, -0.010167830431862772)","(0.10598731320391601, -0.024198147726831046)","(0.14520146954672955, -0.04574397320810598)","(0.18609549611018686, -0.07656317501462945)","(0.22854528060050883, -0.11934888316079395)","(0.27250775690978485, -0.17867261205714652)","(0.3181854636039925, -0.2635594559489489)","(0.3668130714654738, -0.39742574617832493)","(0.44405563863187225, -0.8110725386623432)",0.007617100025527179
5.028080999999999,"(0.0, 0.0)","(0.03320917297033277, -0.0024120422149920277)","(0.06857784045505698, -0.010165484544722653)","(0.10594270734416256, -0.02419278405211383)","(0.1451404131722766, -0.04573432402771822)","(0.18601698107136314, -0.0765480431584165)","(0.22844801305071924, -0.11932737473218492)","(0.2723898793366324, -0.17864476510529653)","(0.31804382013457433, -0.26352816964471665)","(0.3666405411083082, -0.39740450067487876)","(0.44379886803038404, -0.8111978605468011)",0.007220400031656027
5.034080499999999,"(0.0, 0.0)","(0.033195033918565, -0.002411465920214065)","(0.06854886847200414, -0.010163136899037325)","(0.10589815014615443, -0.02418741568352885)","(0.14507942380552427, -0.04572466490368105)","(0.18593855361421704, -0.0765328925987845)","(0.22835085715500555, -0.11930583333977639)","(0.27227214319241827, -0.17861686189496692)","(0.3179023580086983, -0.263496788107854)","(0.366468253604267, -0.39738309278292505)","(0.44354252538377664, -0.8113229218196624)",0.007385100005194545
5.04008,"(0.0, 0.0)","(0.03318091048817131, -0.0024108892590035303)","(0.06851992816631382, -0.010160787511137748)","(0.10585364152894824, -0.024182042660939786)","(0.14501850133231484, -0.045714995913149176)","(0.18586021358310395, -0.07651772346761182)","(0.22825381270268266, -0.1192842591925205)","(0.2721545481893349, -0.1785889027408437)","(0.3177610768238576, -0.26346531179364213)","(0.36629620836379995, -0.39736152312950157)","(0.4432866095550327, -0.811447723376835)",0.007762000081129372
5.046079499999999,"(0.0, 0.0)","(0.033166802653048555, -0.0024103122351028686)","(0.06849101948554216, -0.010158436397230393)","(0.10580918141160446, -0.02417666502391147)","(0.14495764563851732, -0.045705317132708805)","(0.18578196082246695, -0.07650253589582245)","(0.228156879483279, -0.11926265249788402)","(0.2720370940400196, -0.17856088795541092)","(0.3176199761783951, -0.2634337411541842)","(0.36612440479893166, -0.3973397923370145)","(0.4430311194110995, -0.8115722660993696)",0.007058899966068566
5.052078999999999,"(0.0, 0.0)","(0.03315271038746265, -0.002409734852281199)","(0.06846214237801614, -0.010156083573638092)","(0.10576476971439064, -0.02417128281229731)","(0.1448968566116793, -0.045695628639519904)","(0.18570379517893715, -0.07648733001536373)","(0.22806005728906198, -0.11924101346506692)","(0.2719197804604422, -0.17853281785405087)","(0.31747905567461493, -0.26340207664656584)","(0.36595284232625114, -0.3973179010372338)","(0.44277605382339835, -0.811696550881478)",0.008623600006103516
5.0580785,"(0.0, 0.0)","(0.03313863366560439, -0.00240915711426689)","(0.06843329679189995, -0.010153729056509563)","(0.10572040635732305, -0.02416589606553078)","(0.14483613413902466, -0.04568593050993822)","(0.18562571649878756, -0.07647210595682012)","(0.2279633459119755, -0.11921934230111873)","(0.2718026071664018, -0.1785046927488888)","(0.317338314915004, -0.263370318723005)","(0.3657815203632753, -0.397295849854402)","(0.4425214116671659, -0.8118205786045832)",0.00792230002116412
5.064077999999999,"(0.0, 0.0)","(0.03312457246140419, -0.0024085790247193525)","(0.06840448267480351, -0.010151372861697766)","(0.10567609125955513, -0.024160504822328614)","(0.14477547810661368, -0.045676222818938114)","(0.185547724626865, -0.07645686384841319)","(0.2278667451423551, -0.11919763920931041)","(0.27168557387205455, -0.1784765129462091)","(0.31719775350064217, -0.2633384678267116)","(0.3656104383269168, -0.39727363939811383)","(0.4422671918211731, -0.8119443501341677)",0.00702719995751977
5.070077499999999,"(0.0, 0.0)","(0.03311052674917657, -0.002408000587327421)","(0.06837569997513994, -0.01014901500518387)","(0.10563182434149755, -0.024155109121724933)","(0.1447148884022537, -0.045666505642123316)","(0.18546981941029023, -0.07644160381948369)","(0.22777025477337706, -0.11917590439480034)","(0.2715686802950029, -0.1784482787554369)","(0.31705737103668885, -0.26330652440626223)","(0.36543959563875567, -0.3972512702879795)","(0.44201339316863353, -0.8120678663428055)",0.007380699971690774
5.076077,"(0.0, 0.0)","(0.03309649650337831, -0.0024074218057726945)","(0.06834694864161668, -0.010146655502919261)","(0.1055876055240236, -0.024149709002685767)","(0.1446543649144082, -0.04565677905497744)","(0.18539200069707104, -0.07642632599919326)","(0.22767387459938948, -0.11915413806252201)","(0.27145192615438635, -0.1784199904857895)","(0.31691716713032264, -0.26327448891024025)","(0.3652689917230562, -0.3972287431444333)","(0.4417600145968373, -0.8121911281240553)",0.007554900017566979
5.082076499999999,"(0.0, 0.0)","(0.03308248169818678, -0.002406842683665344)","(0.06831822862234735, -0.0101442943705489)","(0.10554343472708157, -0.024144304503434313)","(0.14459390753029122, -0.045647043131551414)","(0.18531426833367876, -0.0764110305142513)","(0.2275776044129982, -0.11913234041348265)","(0.271335311167545, -0.178391648440406)","(0.31677714138714097, -0.263242361777833)","(0.3650986260033008, -0.3972060585725788)","(0.44150705499653226, -0.8123141363210084)",0.008572299964725971
5.088075999999999,"(0.0, 0.0)","(0.03306848230799812, -0.0024062632246201966)","(0.06828953986590036, -0.010141931623739176)","(0.10549931187133338, -0.024138895662250533)","(0.14453351613811688, -0.04563729794601849)","(0.18523662216790818, -0.07639571749160734)","(0.22748144400850492, -0.11911051164914592)","(0.27121883505395294, -0.17836325292329466)","(0.31663729341540114, -0.2632101434499548)","(0.3649284979062645, -0.397183217181282)","(0.4412545132626192, -0.8124368917951503)",0.008911999990232289
5.0940755,"(0.0, 0.0)","(0.033054498307419446, -0.002405683432255719)","(0.06826088232128338, -0.010139567278173525)","(0.1054552368781291, -0.02413348251746043)","(0.14447319062706518, -0.04562754357265352)","(0.18515906204883414, -0.07638038705841563)","(0.2273853931818543, -0.119088651971373)","(0.2711024975351576, -0.17833480423924147)","(0.31649762282595273, -0.26317783436909853)","(0.3647586068619487, -0.3971602195829229)","(0.4410023882941227, -0.8125593954073496)",0.008390400093048811
5.1000749999999995,"(0.0, 0.0)","(0.03304052967077309, -0.0024051033101185142)","(0.06823225593689862, -0.010137201349227019)","(0.1054112096678759, -0.024128065106642272)","(0.14441293088504112, -0.04561778008428864)","(0.1850815878239612, -0.07636503933935944)","(0.22728945172720638, -0.11906676157806739)","(0.27098629833085536, -0.178306302686899)","(0.3163581292280035, -0.2631454349682654)","(0.3645889522995027, -0.397137066374362)","(0.4407506789934697, -0.8126816480120461)",0.007860399899072945
5.106074499999999,"(0.0, 0.0)","(0.033026576372777394, -0.0024045228617873113)","(0.06820366066197664, -0.010134833852414513)","(0.10536723016227767, -0.024122643467719678)","(0.1443527368017507, -0.04560800755443959)","(0.1850041993431356, -0.07634967446033429)","(0.22719361944164, -0.11904484066916976)","(0.2708702371642736, -0.17827774856829556)","(0.31621881223492304, -0.263112945686195)","(0.3644195336528062, -0.39711375816311745)","(0.4404993842674397, -0.8128036504596252)",0.007589600048959255
5.112074,"(0.0, 0.0)","(0.03301263838795184, -0.0024039420907823955)","(0.06817509644532445, -0.010132464803000297)","(0.10532329828237895, -0.02411721763800945)","(0.1442926082660143, -0.045598226055453245)","(0.18492689645512791, -0.07633429254523881)","(0.2270978961210423, -0.11902288944143352)","(0.27075431375746617, -0.1782491421805469)","(0.31607967145916616, -0.26308036695408354)","(0.3642503503555801, -0.3970902955445254)","(0.4402485030263047, -0.8129254035906529)",0.00773700000718236
5.1180734999999995,"(0.0, 0.0)","(0.03299871569088158, -0.0024033610006059976)","(0.068146563235881, -0.01013009421617217)","(0.10527941394943292, -0.024111787654646017)","(0.1442325451669588, -0.04558843565933331)","(0.1848496790091489, -0.07631889371740457)","(0.22700228156193203, -0.11900090809075145)","(0.2706385278333979, -0.17822048381954567)","(0.31594070651451983, -0.2630476992014946)","(0.3640814018435454, -0.39706667911189675)","(0.4399980341841886, -0.8130469082561157)",0.007370900013484061
5.124072999999999,"(0.0, 0.0)","(0.03298480825658825, -0.00240277959479908)","(0.06811806098349939, -0.010127722107286128)","(0.1052355770861233, -0.024106353555178532)","(0.1441725473956953, -0.04557863643890179)","(0.18477254685698294, -0.07630347810160847)","(0.2269067755640245, -0.11897889681543321)","(0.27052287911888045, -0.17819177378516093)","(0.31580191701927, -0.26301494286469207)","(0.3639126875574692, -0.39704290947085824)","(0.43974797665957055, -0.8131681652850269)",0.008300999994389713
5.1300725,"(0.0, 0.0)","(0.032970916059531, -0.0024021978767890624)","(0.06808958963684297, -0.010125348491210107)","(0.1051917876132775, -0.02410091537596962)","(0.144112614840805, -0.04556882846468378)","(0.18469549984724712, -0.07628804581867517)","(0.22681137792332548, -0.11895685580741457)","(0.270407367336667, -0.1781630123672895)","(0.31566330258766945, -0.26298209836427816)","(0.3637442069349477, -0.39701898720086276)","(0.43949832937386535, -0.813289175510245)",0.007850199937820435
5.1360719999999995,"(0.0, 0.0)","(0.03295703907467623, -0.0024016158500531144)","(0.06806114914563748, -0.010122973383027705)","(0.10514804545338523, -0.024095473153912365)","(0.14405274739317153, -0.04555901180824758)","(0.184618537831536, -0.07627259699126378)","(0.22671608843952293, -0.11893478526168093)","(0.2702919922139107, -0.17813419986080686)","(0.31552486283906345, -0.26294916612915914)","(0.3635759594191886, -0.39699491289643285)","(0.4392490912529097, -0.8134099397660912)",0.010657800012268126
5.142071499999999,"(0.0, 0.0)","(0.03294317727683692, -0.0024010335180175073)","(0.06803273945928026, -0.010120596797604424)","(0.10510435052842519, -0.024090026925371863)","(0.14399294494299605, -0.04554918654014553)","(0.18454166066062577, -0.07625713174030017)","(0.22662090691141962, -0.1189126853704564)","(0.27017675347693704, -0.17810533655634597)","(0.3153865973922467, -0.26291614658176)","(0.3634079444535751, -0.396970687141707)","(0.4390002612260188, -0.8135304588800225)",0.0073241000063717365
5.148071,"(0.0, 0.0)","(0.03292933064100982, -0.0024004508841092204)","(0.0680043605275504, -0.01011821874981004)","(0.10506070276097496, -0.024084576726727796)","(0.14393320738132143, -0.045539352730969526)","(0.18446486818641197, -0.07624165018680523)","(0.22652583313926386, -0.11889055632618127)","(0.2700616508539104, -0.17807642274502183)","(0.31524850586834063, -0.2628830401455988)","(0.36324016148443244, -0.3969463105234783)","(0.43875183822644265, -0.8136507336629581)",0.008213700028136373
5.1540704999999996,"(0.0, 0.0)","(0.03291549914205013, -0.0023998679517063803)","(0.06797601229992341, -0.010115839254305006)","(0.1050171020731399, -0.024079122593853263)","(0.1438735345985608, -0.045529510450336735)","(0.184388160260038, -0.07622615245013753)","(0.22643086692249803, -0.11886839831864895)","(0.26994668407225547, -0.17804745871388547)","(0.3151105878880071, -0.2628498472379929)","(0.36307260995834345, -0.39692178361862396)","(0.43850382119089637, -0.8137707649497326)",0.007389500038698316
5.160069999999999,"(0.0, 0.0)","(0.032901682755203346, -0.002399284724219568)","(0.06794769472669103, -0.010113458325890867)","(0.10497354838830292, -0.024073664562969672)","(0.14381392648690122, -0.04551965976855313)","(0.18431153673495207, -0.0762106386508756)","(0.22633600806343462, -0.11884621153970064)","(0.2698318528628656, -0.17801844475337608)","(0.31497284307599105, -0.2628165682820128)","(0.36290528932651756, -0.3968971070147044)","(0.4382562090602836, -0.813890553551776)",0.007945599965751171
5.166069499999999,"(0.0, 0.0)","(0.032887881455381796, -0.002398701204981576)","(0.0679194077574385, -0.010111075979035095)","(0.1049300416287453, -0.024068202669487355)","(0.143754382937035, -0.04550980075435731)","(0.18423499746274938, -0.07619510890690792)","(0.22624125636225512, -0.11882399617685573)","(0.2697171569543752, -0.17798938114720797)","(0.31483527105493486, -0.26278320369025454)","(0.3627381990388339, -0.39687228128198865)","(0.4380090007786764, -0.814010100275547)",0.00683009997010231
5.172069,"(0.0, 0.0)","(0.03287409521779871, -0.00239811739734425)","(0.06789115134237898, -0.010108692228288458)","(0.10488658171773141, -0.024062736949023895)","(0.1436949038410238, -0.04549993347690195)","(0.1841585422968149, -0.0761795633368666)","(0.22614661162139033, -0.11880175241890462)","(0.26960259607817527, -0.17796026818124921)","(0.31469787145079164, -0.26274975387908356)","(0.362571338549049, -0.3968473069980018)","(0.4377621952941791, -0.8141294059289365)",0.00797239993698895
5.178068499999999,"(0.0, 0.0)","(0.03286032401760488, -0.002397533304623182)","(0.06786292543158888, -0.010106307088046657)","(0.10484316857831395, -0.024057267436822447)","(0.14363548909065682, -0.04549005800462189)","(0.1840821710902344, -0.07616400205816534)","(0.2260520736430083, -0.11877948045271206)","(0.2694881699655353, -0.17793110613844496)","(0.3145606438897168, -0.2627162192604873)","(0.36240470731180113, -0.3968221847334788)","(0.43751579155840936, -0.8142484713186545)",0.007361199939623475
5.184067999999999,"(0.0, 0.0)","(0.03284656783005603, -0.0023969489301234035)","(0.06783472997536026, -0.010103920572661027)","(0.10479980213388489, -0.024051794168021876)","(0.14357613857820772, -0.04548017440575954)","(0.1840058836967576, -0.07614842518791011)","(0.22595764223017148, -0.11875718046470075)","(0.269373878348927, -0.17790189530117204)","(0.31442358799949566, -0.26268260024585166)","(0.3622383047839825, -0.3967969150588705)","(0.43726978852671383, -0.8143672972450712)",0.008184000034816563
5.1900675,"(0.0, 0.0)","(0.03283282663045346, -0.002396364277130405)","(0.06780656492407554, -0.010101532696399832)","(0.10475648230797918, -0.02404631717756221)","(0.1435168521961649, -0.045470282748181046)","(0.18392967997045434, -0.07613283284258017)","(0.22586331718642297, -0.11873485264033036)","(0.26925972096155115, -0.17787263595041194)","(0.3142867034090304, -0.2626488972446323)","(0.3620721304242416, -0.3967714985420485)","(0.43702418515807073, -0.8144858845056152)",0.007243399973958731
5.196066999999999,"(0.0, 0.0)","(0.03281910039415881, -0.002395779348912562)","(0.06777843022823918, -0.010099143473458708)","(0.10471320902432449, -0.02404083650021016)","(0.1434576298372995, -0.0454603830994256)","(0.18385355976580106, -0.07611722513811325)","(0.22576909831589004, -0.11871249716423703)","(0.26914569753745415, -0.17784332836597075)","(0.31414998974846553, -0.26261511066470544)","(0.36190618369310124, -0.39674593574890976)","(0.436778980415095, -0.814604233888088)",0.007123099989257753
5.202066499999999,"(0.0, 0.0)","(0.032805389096543985, -0.0023951941487136076)","(0.067750325838372, -0.010096752917928196)","(0.10466998220667603, -0.02403535217047978)","(0.14339847139443865, -0.04545047552655118)","(0.18377752293739186, -0.07610160218963817)","(0.22567498542293607, -0.11869011421979629)","(0.2690318078111291, -0.17781397282578387)","(0.3140134466487544, -0.26258124091125057)","(0.3617404640525384, -0.39672022724143924)","(0.4365341732639539, -0.8147223461903258)",0.007581099984236062
5.208066,"(0.0, 0.0)","(0.03279169271302049, -0.002394608679757152)","(0.06772225170507225, -0.010094361043813208)","(0.10462680177891158, -0.024029864222679942)","(0.1433393767605957, -0.045440560096226726)","(0.1837015693401041, -0.07608596411163412)","(0.22558097831235924, -0.11866770398938269)","(0.26891805151774145, -0.17778456960632766)","(0.31387707374190255, -0.2625472883874087)","(0.36157497096621544, -0.39669437357884646)","(0.43628976267439235, -0.8148402221956169)",0.00763780006673187
5.214065499999999,"(0.0, 0.0)","(0.03277801121926834, -0.0023940229452819)","(0.067694207779499, -0.01009196786518486)","(0.10458366766578764, -0.02402437269128494)","(0.14328034583000882, -0.04543063687545327)","(0.18362569883041957, -0.07607031101918114)","(0.22548707679098168, -0.1186452666564072)","(0.2688044283949501, -0.17775511898585628)","(0.313740870662932, -0.2625132534994804)","(0.36140970390136945, -0.3966683753265425)","(0.4360457476200298, -0.8149578626828997)",0.008658599923364818
5.220064999999999,"(0.0, 0.0)","(0.032764344590517226, -0.0023934369484319104)","(0.06766619401185743, -0.010089573395707315)","(0.10454057979057167, -0.024018877609779533)","(0.14322137849488842, -0.045420705929316164)","(0.1835499112622858, -0.07605464302406227)","(0.22539328066266906, -0.11862280239896421)","(0.2686909381772003, -0.17772562123430544)","(0.31360483704371667, -0.26247913664070543)","(0.3612446623228698, -0.39664223302810353)","(0.4358021270773665, -0.8150752684349046)",0.00828219996765256
5.2260645,"(0.0, 0.0)","(0.03275069280265718, -0.002392850692426299)","(0.06763821035373782, -0.010087177649369446)","(0.10449753807869715, -0.024013379012444724)","(0.1431624746504379, -0.04541076732446057)","(0.18347420649350377, -0.07603896024078964)","(0.22529958973601655, -0.11860031139965235)","(0.2685775806045277, -0.17769607662889808)","(0.3134689725224891, -0.26244493821633147)","(0.3610798457023761, -0.3966159472485983)","(0.43555890002727843, -0.8151924402317569)",0.007772899931296706
5.232063999999999,"(0.0, 0.0)","(0.032737055831203656, -0.002392264180401401)","(0.06761025675593647, -0.010084780639804296)","(0.10445454245435883, -0.02400787693269676)","(0.14310363419017647, -0.04540082112585842)","(0.18339858437977713, -0.07602326278099848)","(0.22520600381718733, -0.11857779383643757)","(0.2684643554143539, -0.1776664854396227)","(0.3133332767349783, -0.2624106586202826)","(0.36091525350979514, -0.39658951853425367)","(0.43531606545359675, -0.8153093788316932)",0.007446899893693626
5.238063499999999,"(0.0, 0.0)","(0.03272343365184299, -0.0023916774154941448)","(0.06758233316960434, -0.01008238238064854)","(0.10441159284230749, -0.024002371403964353)","(0.14304485700840433, -0.04539086739851589)","(0.18332304477784792, -0.07600755075640742)","(0.22511252271368584, -0.1185552498874771)","(0.2683512623458073, -0.1776368479369002)","(0.3131977493190748, -0.26237629824747427)","(0.36075088521777343, -0.3965629474337369)","(0.43507362234383373, -0.8154260850170059)",0.00731759995687753
5.244063,"(0.0, 0.0)","(0.032709826240341064, -0.002391090400828204)","(0.06755443954605439, -0.010079982885482773)","(0.10436868916754852, -0.023996862459542984)","(0.1429861429997889, -0.04538090620718957)","(0.18324758754497023, -0.07599182427832632)","(0.22501914623372382, -0.1185326797303176)","(0.26823830113899694, -0.17760716439030716)","(0.3130623899140447, -0.26234185749176187)","(0.3605867403009374, -0.3965362344946099)","(0.43483156968904324, -0.8155425595506688)",0.008422499988228083
5.250062499999999,"(0.0, 0.0)","(0.032696233572644784, -0.002390503139529656)","(0.06752657583697584, -0.010077582167899012)","(0.10432583135567679, -0.023991350132759593)","(0.14292749205982436, -0.04537093761670713)","(0.18317221253949473, -0.07597608345821215)","(0.22492587418692336, -0.11851008354280049)","(0.26812547153581684, -0.1775774350700158)","(0.31292719816139786, -0.26230733674825474)","(0.3604228182367272, -0.3965093802673323)","(0.43458990648394225, -0.8156588031912502)",0.008488500025123358
5.256061999999999,"(0.0, 0.0)","(0.032682655624466136, -0.002389915634663541)","(0.06749874199355768, -0.010075180241227128)","(0.10428301933150753, -0.023985834456304832)","(0.14286890408295072, -0.04536096169066727)","(0.18309691961847485, -0.0759603284054143)","(0.22483270638143502, -0.11848746149938584)","(0.2680127732766436, -0.17754766024094862)","(0.3127921737013178, -0.2622727364039149)","(0.3602591185019529, -0.39648238528898627)","(0.43434863172633664, -0.8157748166965401)",0.007978599984198809
5.2620615,"(0.0, 0.0)","(0.03266909237167694, -0.002389327889294292)","(0.0674709379673203, -0.010072777118795409)","(0.10424025302037522, -0.023980315462868947)","(0.1428103789643382, -0.045350978492677545)","(0.18302170863993722, -0.07594455922932085)","(0.22473964262667068, -0.11846481377465104)","(0.26790020610346615, -0.17751784016833913)","(0.3126573161760426, -0.26223805684649654)","(0.3600956405760499, -0.3964552500987396)","(0.43410774441763883, -0.81589060082869)",0.006865000003017485
5.268060999999999,"(0.0, 0.0)","(0.03265554379035458, -0.0023887399064928074)","(0.06744316371021168, -0.01007037281396106)","(0.10419753234828401, -0.023974793185216333)","(0.14275191660009393, -0.045340988086499265)","(0.18294657946314433, -0.07592877603961004)","(0.2246466827336188, -0.11844214054370093)","(0.2677877697602464, -0.17748797511838357)","(0.3125226252302526, -0.2622032984655936)","(0.3599323839414508, -0.3964279752396664)","(0.43386724356291234, -0.8160061563246669)",0.007492400007322431
5.274060499999999,"(0.0, 0.0)","(0.03264200985647007, -0.002388151689288965)","(0.06741541917395077, -0.010067967339905393)","(0.10415485724088169, -0.023969267655685453)","(0.14269351688585208, -0.045330990535074195)","(0.1828715319468003, -0.07591297894456162)","(0.2245538265126842, -0.11841944197941359)","(0.2676754639904439, -0.17745806535386133)","(0.3123881005083943, -0.2621684616455953)","(0.3597693480810023, -0.39640056124654066)","(0.4336271281704401, -0.8161214839527028)",0.006895300000905991
5.28006,"(0.0, 0.0)","(0.03262849054596058, -0.0023875632406827455)","(0.0673877043101796, -0.010065560709681808)","(0.10411222762369723, -0.02396373890630595)","(0.1426351797170999, -0.0453209859007521)","(0.18279656594946544, -0.07589716805145173)","(0.22446107377418692, -0.11839671825308361)","(0.2675632885375857, -0.17742811113515622)","(0.3122537416552951, -0.2621335467673234)","(0.3596065324785552, -0.3963730086486649)","(0.4333873972518082, -0.8162365844436645)",0.00884830008726567
5.2860594999999995,"(0.0, 0.0)","(0.032614985835038086, -0.002386974563691577)","(0.06736001907111401, -0.010063152936419949)","(0.10406964342315814, -0.023958206969296993)","(0.14257690499057546, -0.04531097424626109)","(0.1827216813313351, -0.07588134346823548)","(0.224368424330503, -0.11837396953716603)","(0.2674512431477192, -0.1773981127246199)","(0.3121195483188119, -0.26209855421505324)","(0.3594439366215148, -0.396345317982035)","(0.433148049822303, -0.8163514585486219)",0.008102399995550513
5.292058999999999,"(0.0, 0.0)","(0.03260149569990146, -0.002386385661306435)","(0.06733236340893721, -0.01006074403313636)","(0.10402710456564204, -0.023952671876605054)","(0.14251869260296493, -0.0453009556338076)","(0.182646877952581, -0.07586550530198576)","(0.22427587799406715, -0.11835119600273006)","(0.26733932756712225, -0.17736807038252128)","(0.3119855201473561, -0.26206348436999577)","(0.3592815599984535, -0.39631748977804465)","(0.4329090849005118, -0.8164661069913904)",0.00891480001155287
5.2980585,"(0.0, 0.0)","(0.032588020116565294, -0.002385796536465741)","(0.0673047372754385, -0.010058334012621925)","(0.10398461097691229, -0.023947133659629007)","(0.1424605424501264, -0.04529093012454104)","(0.18257215567236365, -0.07584965365796444)","(0.22418343457618364, -0.11832839781794297)","(0.26722754154094014, -0.1773379843646341)","(0.31185165678841814, -0.262028337606411)","(0.35911940209768217, -0.39628952455673566)","(0.4326705015080837, -0.8165805305231872)",0.009103199932724237
5.3040579999999995,"(0.0, 0.0)","(0.03257455906145119, -0.0023852071921459227)","(0.06727714062325967, -0.010055922887832391)","(0.1039421625840661, -0.023941592350173554)","(0.14240245442976687, -0.04528089778041005)","(0.1824975143522387, -0.07583378864284214)","(0.2240910938911266, -0.11830557515332245)","(0.26711588481788334, -0.17730785493059098)","(0.31171795789364354, -0.26199311430505245)","(0.3589574624121463, -0.39626142285011495)","(0.4324322986704985, -0.8166947298624788)",0.007562099955976009
5.310057499999999,"(0.0, 0.0)","(0.032561112510895836, -0.0023846176312863013)","(0.06724957340485833, -0.01005351067156445)","(0.10389975931391418, -0.023936047979658363)","(0.14234442843921546, -0.04527085866262273)","(0.18242295385332336, -0.07581791036202698)","(0.22399885575272802, -0.11828272817737825)","(0.2670043571463169, -0.1772776823369506)","(0.3115844231146057, -0.26195781484200886)","(0.35879574043534396, -0.39623318518279704)","(0.43219447541640016, -0.8168087057571529)",0.00856210000347346
5.316057,"(0.0, 0.0)","(0.032547680441077455, -0.002384027856777946)","(0.067222035572353, -0.010051097376407617)","(0.10385740109273835, -0.02393050057900056)","(0.14228646437509065, -0.04526081283141738)","(0.1823484740358714, -0.0758020189192668)","(0.2239067199738663, -0.11825985705596338)","(0.2668929582736725, -0.17724746683616205)","(0.31145105210216806, -0.2619224395870318)","(0.35863423566070785, -0.39620481206909364)","(0.43195703077748837, -0.8169224589183455)",0.007291999994777143
5.3220564999999995,"(0.0, 0.0)","(0.0325342628286139, -0.0023834378715552385)","(0.06719452707878316, -0.010048683015139169)","(0.1038150878482612, -0.023924950179578876)","(0.14222856213600638, -0.04525076034794027)","(0.18227407476271845, -0.07578611441990638)","(0.2238146863706127, -0.1182369619575869)","(0.2667816879512017, -0.17721720868502028)","(0.31131784451162114, -0.2618869889171502)","(0.35847294758655973, -0.3961763040366432)","(0.43171996378929123, -0.8170359900700991)",0.007314200047403574
5.328055999999999,"(0.0, 0.0)","(0.032520859649700334, -0.0023828476784641486)","(0.06716704787629277, -0.01004626760015598)","(0.10377281950680693, -0.02391939681184655)","(0.14217072161867023, -0.04524070127154402)","(0.18219975589431492, -0.07577019696620046)","(0.2237227547562518, -0.11821404304576752)","(0.26667054592712, -0.17718690813249513)","(0.31118479999526966, -0.26185146319706804)","(0.3583118757089541, -0.39614766159237585)","(0.43148327349001836, -0.8171492999428084)",0.007555900025181472
5.334055499999999,"(0.0, 0.0)","(0.032507470880992456, -0.002382257280397371)","(0.06713959791799061, -0.010043851144057371)","(0.10373059599620886, -0.02391384050675415)","(0.1421129427218797, -0.04523063566255875)","(0.18212551729381213, -0.07575426666212119)","(0.22363092494740386, -0.11819110048687614)","(0.2665595319536246, -0.17715656543221342)","(0.31105191821001793, -0.2618158627992664)","(0.3581510195289962, -0.3961188852574139)","(0.4312469589217061, -0.8172623892285346)",0.007916999980807304
