F,E,base,height,length,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
46.0,260000000000.0,0.008,0.017,1.2400000000000002,"(0.0, 0.0)","(1.850571280936908e-07, -0.0001331812459616174)","(1.5453255004516109e-06, -0.0005533087244951458)","(5.468951356224494e-06, -0.0012980626214181116)","(1.367193882356732e-05, -0.0024178310725530947)","(2.837429128688118e-05, -0.003983188517544638)","(5.263516529746548e-05, -0.006099418170378593)","(9.107869677893454e-05, -0.008938602253291269)","(0.00015181039264777763, -0.0128260659284366)","(0.00025366573160523487, -0.018574167761416186)","(0.0005695148768958269, -0.034302893781244605)",0.008607600000686944
46.0,260000000000.0,0.008,0.017,1.62,"(0.0, 0.0)","(7.024120808191148e-07, -0.0002965270427697456)","(5.865636239221761e-06, -0.001231955389325697)","(2.0759088809774173e-05, -0.0028902019245326768)","(5.1897148206359045e-05, -0.005383471242642928)","(0.00010770793244374577, -0.00886890484938948)","(0.00019980580430056794, -0.01358091326888225)","(0.0003457471438851334, -0.019902621016326734)","(0.0005763063190440398, -0.0285583254494224)","(0.0009629962369435141, -0.04135665509502838)","(0.0021621430090537075, -0.0763762679037725)",0.005865000013727695
46.0,260000000000.0,0.011,0.005,0.1,"(0.0, 0.0)","(5.164911883598355e-10, -1.9982298375743022e-06)","(4.312931081718041e-09, -8.3016942049397e-06)","(1.526342577676254e-08, -1.947566477104092e-05)","(3.815693054576297e-08, -3.6276103315227355e-05)","(7.918878064741564e-08, -5.976187020222386e-05)","(1.4689595966010938e-07, -9.151262429850177e-05)","(2.5418257416920387e-07, -0.00013411031240032336)","(4.236677196844951e-07, -0.0001924361873871409)","(7.07913449929376e-07, -0.0002786790283869853)","(1.5893335801042685e-06, -0.000514671291790355)",0.00805699999909848
46.0,260000000000.0,0.011,0.005,0.48,"(0.0, 0.0)","(1.2827164241786815e-06, -0.00021784734404129422)","(1.0713348325350203e-05, -0.0009051747846701675)","(3.7921931656498264e-05, -0.0021237633828882162)","(9.481969190941464e-05, -0.003956139637256042)","(0.00019682337595125499, -0.006517799930560537)","(0.00036518460904197414, -0.009980952514235336)","(0.0006320339826683119, -0.01462698565106108)","(0.001053697755091787, -0.020987818143853105)","(0.0017610632456953046, -0.030391747960471293)","(0.003955198001758808, -0.05611834504512893)",0.006451900000683963
46.0,260000000000.0,0.011,0.005,0.86,"(0.0, 0.0)","(1.931712312783912e-05, -0.0011179691486768533)","(0.00016159023863772382, -0.004650347447428042)","(0.0005728914463046519, -0.010920916262730538)","(0.001434792817177094, -0.020358623820368165)","(0.002983298615372998, -0.033560183457839926)","(0.005544827407089448, -0.05141174834006424)","(0.009614048520968976, -0.07535798939189839)","(0.01605917272013846, -0.1081274258186909)","(0.026897679209065495, -0.15653485587884036)","(0.0606130923121152, -0.2887887213474739)",0.005751399992732331
46.0,260000000000.0,0.011,0.005,1.2400000000000002,"(0.0, 0.0)","(7.441426555504504e-05, -0.0025558802155078446)","(0.0006247823191412732, -0.010659832144775318)","(0.0022236664751692503, -0.025093806208241004)","(0.005592056569778903, -0.046880594827126545)","(0.011678521450921686, -0.07742984533194262)","(0.021809299299666074, -0.11882196832051312)","(0.038011941954687045, -0.174436004182894)","(0.06386574588581861, -0.25064181623786974)","(0.10770275131425344, -0.3633363705430935)","(nan, -0.6715519814482068)",0.005696099979104474
46.0,260000000000.0,0.011,0.005,1.62,"(0.0, 0.0)","(0.00014998250277037384, -0.003968557554057942)","(0.0012651265635677256, -0.016609265762133552)","(0.004525777492012967, -0.03923248948988036)","(0.011446153216338184, -0.07354486190846107)","(0.02405751140837914, -0.12189503128752867)","(0.045256191162995396, -0.18775122203119712)","(0.07955314897399401, -0.27675528383199305)","(0.13503446610358527, -0.3995543847788124)","(0.2306851855915586, -0.5826926458430814)","(0.5384213550640946, -1.0897796022507362)",0.0053703000012319535
46.0,260000000000.0,0.011,0.008,0.1,"(0.0, 0.0)","(3.0786694374396184e-11, -4.878617005685065e-07)","(2.570825548969813e-10, -2.0268327425554857e-06)","(9.098125933193479e-10, -4.754921851468e-06)","(2.2744332875412887e-09, -8.856694341804889e-06)","(4.720231171206901e-09, -1.4590667509749373e-05)","(8.756071596949244e-09, -2.2342510289832027e-05)","(1.5151131294022235e-08, -3.274259753094057e-05)","(2.5253669461156036e-08, -4.69826732364946e-05)","(4.2196758948120916e-08, -6.803859287353466e-05)","(9.580828312649725e-08, -0.00012565539033625517)",0.0043821000144816935
46.0,260000000000.0,0.011,0.008,0.48,"(0.0, 0.0)","(7.83238415444365e-08, -5.390680305826096e-05)","(6.540464222160036e-07, -0.000223958900349441)","(2.3146914514271533e-06, -0.0005254080240754805)","(5.786548560315907e-06, -0.0009786495532622275)","(1.200922474978161e-05, -0.0016122494609590837)","(2.2277497469302965e-05, -0.002468822450361275)","(3.8548518639797136e-05, -0.0036180208519560756)","(6.425292197098642e-05, -0.005191523833092414)","(0.00010736277140521722, -0.007518143120223948)","(0.00024104481544184875, -0.01388454244037319)",0.00451300002168864
46.0,260000000000.0,0.011,0.008,0.86,"(0.0, 0.0)","(1.4254586223130805e-06, -0.00030756775509869317)","(1.1904651610758488e-05, -0.0012779046265737706)","(4.213559256652233e-05, -0.0029981521291325653)","(0.00010534744086759806, -0.005584764323005538)","(0.00021865953179056596, -0.009200771317098195)","(0.00040566711648082343, -0.01408930632980272)","(0.0007020408542003365, -0.020647695026655262)","(0.0011703103439454354, -0.029627046762619066)","(0.001955779079972242, -0.04290298443825061)","(0.0043918943672575095, -0.07922553346564519)",0.0047623999998904765
46.0,260000000000.0,0.011,0.008,1.2400000000000002,"(0.0, 0.0)","(8.446664647263069e-06, -0.0008963721290817203)","(7.056909104447007e-05, -0.003725308109414071)","(0.00024987114490404583, -0.008742046430830345)","(0.0006249749243029123, -0.01628692472768257)","(0.0012977221131984518, -0.0268356334730239)","(0.0024085843453202083, -0.041096836166652176)","(0.004170027611453797, -0.06022793926263499)","(0.006954582246657348, -0.08641646595666583)","(0.011627885776414604, -0.12512541370259056)","(0.026130998648921544, -0.23098649010229977)",0.00503149998257868
46.0,260000000000.0,0.011,0.008,1.62,"(0.0, 0.0)","(2.873709075085218e-05, -0.0018772513095618184)","(0.00024029537685191227, -0.007806527622909317)","(0.0008515846155555673, -0.018328574629570403)","(0.002131886693005791, -0.034161141337195784)","(0.004430820395916413, -0.056304089649680256)","(0.008231505373129111, -0.08624366670967022)","(0.01426560010195721, -0.12640418216800486)","(0.02381679752179855, -0.1813654167651751)","(0.03986794669859495, -0.262565808729894)","(0.08975871331219487, -0.4844667384444083)",0.005335900001227856
46.0,260000000000.0,0.011,0.011,0.1,"(0.0, 0.0)","(4.55561890294609e-12, -1.876675729705901e-07)","(3.804147795383184e-11, -7.796692713237626e-07)","(1.346284438097367e-10, -1.8290934113225928e-06)","(3.3655657427633656e-10, -3.4069374090766387e-06)","(6.984706042711952e-10, -5.612646068800518e-06)","(1.2956692801990854e-09, -8.594576093623861e-06)","(2.24197058140696e-09, -1.259521612789867e-05)","(3.736881526439362e-09, -1.8072998787045802e-05)","(6.244014791323416e-09, -2.6172657498729642e-05)","(1.4018391461534385e-08, -4.833632522524925e-05)",0.004312800010666251
46.0,260000000000.0,0.011,0.011,0.48,"(0.0, 0.0)","(1.1605242284523642e-08, -2.0751864950571455e-05)","(9.690906668108346e-08, -8.621420754368269e-05)","(3.4296082596085853e-07, -0.00020225754795973687)","(8.573665585681622e-07, -0.00037673271654920323)","(1.779333613227685e-06, -0.0006206361466403015)","(3.300685973123274e-06, -0.0009503727824349642)","(5.711376308364935e-06, -0.001392756388953442)","(9.519651482159386e-06, -0.0019984792088698295)","(1.590657083189173e-05, -0.0028941228375881684)","(3.5711869318222345e-05, -0.005344930389410476)",0.004366900015156716
46.0,260000000000.0,0.011,0.011,0.86,"(0.0, 0.0)","(2.138008152741122e-07, -0.00011920907057570648)","(1.7853635089215558e-06, -0.0004952630438498188)","(6.318498854573917e-06, -0.0011618921606787705)","(1.5795855633243816e-05, -0.002164200501463784)","(3.278244279486531e-05, -0.003565359595689018)","(6.081288075321378e-05, -0.0054596070344649205)","(0.00010523004926410451, -0.008000969565113411)","(0.00017539935374893956, -0.011480636986470645)","(0.00029308398884642095, -0.01662573098138515)","(0.0006580231010611115, -0.030704300872356247)",0.004681000020354986
46.0,260000000000.0,0.011,0.011,1.2400000000000002,"(0.0, 0.0)","(1.3219792056595736e-06, -0.0003557796070457193)","(1.1039969046250375e-05, -0.001478174248432922)","(3.9073405141393236e-05, -0.0034679288826819227)","(9.768703374296583e-05, -0.006459711607417108)","(0.0002027504606394448, -0.010642086340724192)","(0.0003761346739976634, -0.016296300199189602)","(0.0006509018984381942, -0.023881995135701873)","(0.00108500789578736, -0.034268103802850974)","(0.0018131283972420142, -0.049624446467583724)","(0.00407122893645151, -0.09164110023800578)",0.004543500021100044
46.0,260000000000.0,0.011,0.011,1.62,"(0.0, 0.0)","(4.936115366394045e-06, -0.0007849183131086185)","(4.1227967002566146e-05, -0.003261467103706082)","(0.000145938312201499, -0.007652327434827864)","(0.00036491333797528114, -0.01425490605116388)","(0.0007574961044952144, -0.02348537683720984)","(0.0014054939780431264, -0.035964218459289765)","(0.002432596797664388, -0.05270524957270199)","(0.004055641328495563, -0.07562490139326603)","(0.006778497313086884, -0.10950888192419037)","(0.015224729649594426, -0.20220327919149833)",0.004827299999305978
46.0,260000000000.0,0.011,0.014000000000000002,0.1,"(0.0, 0.0)","(1.0718474718895976e-12, -9.102973249485893e-08)","(8.95046363413865e-12, -3.7818512785740426e-07)","(3.1675585765444936e-11, -8.872171189478557e-07)","(7.918557129449333e-11, -1.6525635981696397e-06)","(1.6433730071208075e-10, -2.7224611027499544e-06)","(3.048471822197918e-10, -4.168871297668896e-06)","(5.274944994693165e-10, -6.109415337126247e-06)","(8.792195999030028e-10, -8.766459813024784e-06)","(1.4691020344681505e-09, -1.2695267292233412e-05)","(3.298270573326434e-09, -2.344594048761688e-05)",0.0063390000141225755
46.0,260000000000.0,0.011,0.014000000000000002,0.48,"(0.0, 0.0)","(2.730981416704248e-09, -1.0066855719466528e-05)","(2.280490983552763e-08, -4.182299674664499e-05)","(8.070638160551091e-08, -9.81161991484028e-05)","(2.0175732247385003e-07, -0.00018275491377578196)","(4.18715991046259e-07, -0.00030107355977658897)","(7.767222741095203e-07, -0.0004610302795764297)","(1.3440075248283279e-06, -0.0006756326278769975)","(2.2401717719167102e-06, -0.0009694718017835604)","(3.7431405011112417e-06, -0.001403953485545623)","(8.403710415827437e-06, -0.002592855775116324)",0.007294200011529028
46.0,260000000000.0,0.011,0.014000000000000002,0.86,"(0.0, 0.0)","(5.039477090490463e-08, -5.788194198756831e-05)","(4.208203788491627e-07, -0.00024047257548049264)","(1.4892855118575632e-06, -0.0005641467169732116)","(3.7230690830558633e-06, -0.0010508025913265788)","(7.726682352438008e-06, -0.0017311120827000442)","(1.4333129442933856e-05, -0.0026508324795155394)","(2.4801546368913296e-05, -0.003884753452960856)","(4.1339026917386335e-05, -0.005574266979114344)","(6.90743933962068e-05, -0.008072437607658522)","(0.00015507975068895785, -0.014908322233949795)",0.004627800022717565
46.0,260000000000.0,0.011,0.014000000000000002,1.2400000000000002,"(0.0, 0.0)","(3.1347002656112455e-07, -0.00017332581097014314)","(2.617661287646067e-06, -0.0007200952616997967)","(9.26404895065791e-06, -0.0016893511318769208)","(2.315955556403404e-05, -0.0031466733097013193)","(4.80649521091836e-05, -0.005183911054384601)","(8.916263977010175e-05, -0.007938082505426852)","(0.00015428626210145513, -0.011633137023658492)","(0.0002571672266105107, -0.016692454055079586)","(0.00042971437960104275, -0.024173242338681535)","(0.0009647819673070934, -0.044642987161723095)",0.005477600003359839
46.0,260000000000.0,0.011,0.014000000000000002,1.62,"(0.0, 0.0)","(1.1875898935503892e-06, -0.0003855043228778973)","(9.917430005446093e-06, -0.001601645891469222)","(3.5099576665365007e-05, -0.003757552626826519)","(8.774992567422979e-05, -0.006999119517715861)","(0.00018212130494016376, -0.011530651905836775)","(0.00033785561543275833, -0.017656896527461687)","(0.0005846445157027258, -0.025875919624399127)","(0.0009745347423387729, -0.03712930527113497)","(0.0016284711973675314, -0.053768277671689034)","(0.0036564314631444272, -0.09929569060090011)",0.005532599985599518
46.0,260000000000.0,0.011,0.017,0.1,"(0.0, 0.0)","(3.343644805475776e-13, -5.084176588159123e-08)","(2.792035699861195e-12, -2.112232915149116e-07)","(9.880974510823037e-12, -4.955269424728217e-07)","(2.4701365952672916e-11, -9.229869097025508e-07)","(5.126381263931279e-11, -1.5205441789923013e-06)","(9.509483478442604e-11, -2.3283906527447177e-06)","(1.645480141032607e-10, -3.4122198909316427e-06)","(2.7426606818981014e-10, -4.8962276910212965e-06)","(4.582755425142082e-10, -7.090538324364786e-06)","(1.0288699614502406e-09, -1.3094985385896926e-05)",0.005175500002223998
46.0,260000000000.0,0.011,0.017,0.48,"(0.0, 0.0)","(8.519412050822517e-10, -5.622639526293072e-06)","(7.1140865559593536e-09, -2.3359387957629436e-05)","(2.517668461210487e-08, -5.480080747954464e-05)","(6.293900069176406e-08, -0.00010207402752203612)","(1.3062008352715537e-07, -0.00016815847840906907)","(2.423014650587696e-07, -0.0002574990208419704)","(4.1926812663350965e-07, -0.00037736076661795166)","(6.988296612497891e-07, -0.000541478643380986)","(1.1676857732956236e-06, -0.0007841495811460235)","(2.621565329263831e-06, -0.0014481870902466542)",0.005012100009480491
46.0,260000000000.0,0.011,0.017,0.86,"(0.0, 0.0)","(1.5726326296761073e-08, -3.2335061574954026e-05)","(1.313219422788281e-07, -0.00013433688438007298)","(4.6474766382531563e-07, -0.0003151527230220531)","(1.161820538303493e-06, -0.0005870155188639456)","(2.4111803791915243e-06, -0.0009670596344779358)","(4.472767570151692e-06, -0.0014808468675420183)","(7.739496328484918e-06, -0.002170157823136077)","(1.2900090697653965e-05, -0.0031139800303249528)","(2.155500130096577e-05, -0.004509550103189277)","(nan, -0.008328340718708577)",0.004430799977853894
46.0,260000000000.0,0.011,0.017,1.2400000000000002,"(0.0, 0.0)","(9.794714472821653e-08, -9.689535507563167e-05)","(8.17906600836249e-07, -0.0004025555937026568)","(2.89458004767984e-06, -0.0009443929568308146)","(7.23617981190916e-06, -0.0017590658133265968)","(1.5017649979520709e-05, -0.002897919604639386)","(2.7858043862516446e-05, -0.004437552764298138)","(4.820466257182687e-05, -0.006503164109477376)","(8.034729454764467e-05, -0.00933144534124817)","(0.00013425450496984404, -0.013513430577059397)","(0.0003014172236064372, -0.024956810751616033)",0.004390599991893396
46.0,260000000000.0,0.011,0.017,1.62,"(0.0, 0.0)","(3.722484320095587e-07, -0.00021589067133150758)","(3.1084907418377217e-06, -0.0008969331695999745)","(1.1001103107199928e-05, -0.002104212751493954)","(2.7502037739324248e-05, -0.0039194132985203925)","(5.707716791963913e-05, -0.006456939677445907)","(0.00010588051766946549, -0.009887458659337187)","(0.00018321440321000804, -0.01448991735587279)","(0.0003053846195683052, -0.020791669702502232)","(0.0005102823459730566, -0.030109555588417318)","(0.0011456672434864146, -0.05560621879205585)",0.004507600009674206
46.0,260000000000.0,0.014000000000000002,0.005,0.1,"(0.0, 0.0)","(3.1886027238720027e-10, -1.5700542543551104e-06)","(2.6626246450722757e-09, -6.522827736181459e-06)","(9.423004192904427e-09, -1.5302466330136527e-05)","(2.3556498331828157e-08, -2.850294568006931e-05)","(4.888784493548015e-08, -4.69562359669942e-05)","(9.068741500806166e-08, -7.190351086523466e-05)","(1.5692165451774986e-07, -0.00010537346478430438)","(2.615546288789461e-07, -0.0001512014095836908)","(4.370359101835142e-07, -0.0002189643470099244)","(9.81187319434862e-07, -0.0004043888023424788)",0.0046818999981042
46.0,260000000000.0,0.014000000000000002,0.005,0.48,"(0.0, 0.0)","(7.996183627595466e-07, -0.00017209736957475168)","(6.6779797963101295e-06, -0.0007150428315499875)","(2.363620705467251e-05, -0.0016775961916850838)","(5.9095300087977365e-05, -0.003124918776530344)","(0.0001226584980805745, -0.005148233084087911)","(0.00022756177658606047, -0.007883582581498754)","(0.00039381493864426576, -0.011553287813663549)","(0.0006564945821317392, -0.016577626153750823)","(0.0010971101352981183, -0.02400608790550572)","(0.002463671596143857, -0.044330111390851405)",0.004805400007171556
46.0,260000000000.0,0.014000000000000002,0.005,0.86,"(0.0, 0.0)","(1.2913992345368885e-05, -0.0009184761420460351)","(0.00010796116815449397, -0.003818880981048524)","(0.0003825181921586762, -0.00896499054797384)","(0.0009573875154866296, -0.01670731483778419)","(0.0019893158946794887, -0.02753453232293824)","(0.0036947970460434743, -0.04217343863184956)","(0.006401584663161597, -0.06180992897547813)","(0.010684615584683088, -0.08868456910554741)","(0.01787982994431725, -0.1283933013275402)","(0.04023480161148829, -0.2369252787829582)",0.0050537000061012805
46.0,260000000000.0,0.014000000000000002,0.005,1.2400000000000002,"(0.0, 0.0)","(5.640552106791347e-05, -0.0022549940024851234)","(0.00047284026012037184, -0.009394201153971164)","(0.0016800867500645078, -0.02209111023589732)","(0.004217514356872676, -0.04123046425944872)","(0.008790840300886449, -0.06803541898396932)","(0.016381745694028726, -0.1043148138444557)","(0.028484566659941257, -0.153010157041083)","(0.047729335139612306, -0.2196703649457166)","(0.08023146671705217, -0.3181504160246792)","(0.18187225935988405, -0.5871620514837228)",0.005048300023190677
46.0,260000000000.0,0.014000000000000002,0.005,1.62,"(0.0, 0.0)","(0.00012718410311564343, -0.0037378902673660245)","(0.0010703794924961096, -0.015617117336097544)","(0.003819442136009321, -0.03682582743350539)","(0.009632357809493286, -0.06891237051058884)","(0.020179765754114398, -0.11400603346896622)","(0.03781900169050578, -0.17524603634865435)","(0.0661841605228577, -0.2577293474394908)","(0.11173236973090306, -0.3710617620082426)","(0.189542658058649, -0.5391961624651759)","(0.43660976601765156, -1.0010806587453993)",0.0055991999979596585
46.0,260000000000.0,0.014000000000000002,0.008,0.1,"(0.0, 0.0)","(1.9006089237161294e-11, -3.8332014807476546e-07)","(1.5870929570560577e-10, -1.5925124302346938e-06)","(5.616706440225716e-10, -3.7360123298246137e-06)","(1.4041159693278793e-09, -6.958835533672728e-06)","(2.9140234530933284e-09, -1.1464102897698841e-05)","(5.4055398351904316e-09, -1.7554840204494746e-05)","(9.353514539289787e-09, -2.572634229728844e-05)","(1.5590292078149215e-08, -3.6914980071925965e-05)","(2.605006738098936e-08, -5.345892719256864e-05)","(5.848484629922268e-08, -9.872929661877676e-05)",0.004284599999664351
46.0,260000000000.0,0.014000000000000002,0.008,0.48,"(0.0, 0.0)","(4.8381799885865995e-08, -4.236942875068907e-05)","(4.040123512544236e-07, -0.00017602566470287598)","(1.4298062397249955e-06, -0.00041295550064042496)","(3.5743878508409654e-06, -0.0007691887125326228)","(7.418139794074241e-06, -0.0012671772069064392)","(1.3760821956559921e-05, -0.001940415157279591)","(2.3811324078831797e-05, -0.0028436480763965604)","(3.968866836306928e-05, -0.004080373729879086)","(6.63170152301884e-05, -0.005909032680076964)","(0.00014888996689060852, -0.010912875936857844)",0.004691799986176193
46.0,260000000000.0,0.014000000000000002,0.008,0.86,"(0.0, 0.0)","(8.853332288949467e-07, -0.0002424763498942244)","(7.39347878286889e-06, -0.001007426009510236)","(2.6167429332701886e-05, -0.002363507857271891)","(6.542075226645405e-05, -0.004402501258113746)","(0.00013578107915185322, -0.007252918282569189)","(0.0002518950016189847, -0.011106438882530377)","(0.00043590360131512407, -0.01627632676773427)","(0.0007266185876509401, -0.023354793871028286)","(0.00121422939024185, -0.033820657422902814)","(0.0027264374665597613, -0.06245651155192921)",0.004535299987765029
46.0,260000000000.0,0.014000000000000002,0.008,1.2400000000000002,"(0.0, 0.0)","(5.3446361373277185e-06, -0.000714055603706609)","(4.464425631262037e-05, -0.0029672144557780222)","(0.00015804628103169294, -0.006962301052896525)","(0.00039522695387589346, -0.012970054375324416)","(0.0008205022934383299, -0.02136918141441303)","(0.001522551250784543, -0.03272415407595217)","(0.002635469239880228, -0.0479571465318978)","(0.004394347378191665, -0.06881126587728953)","(0.007345468369069796, -0.09963948636456738)","(0.016501142163052984, -0.1839654603823873)",0.005088000005343929
46.0,260000000000.0,0.014000000000000002,0.008,1.62,"(0.0, 0.0)","(1.889946539217202e-05, -0.0015281440321361001)","(0.00015795789952957606, -0.00635260289197295)","(0.0005595104839610232, -0.014910675667444244)","(0.0013999848405849558, -0.027784263797432016)","(0.002908139144045585, -0.04578547660157025)","(0.005399746206102396, -0.07012295927859624)","(0.009352669185694995, -0.10276959470545206)","(0.015604991300203874, -0.14745340027448448)","(0.02610410797607865, -0.21348505561783232)","(0.05870814031098037, -0.39400298900649383)",0.005490899988217279
46.0,260000000000.0,0.014000000000000002,0.011,0.1,"(0.0, 0.0)","(2.8123987513839488e-12, -1.4745310673715097e-07)","(2.3484795705353e-11, -6.125973409444046e-07)","(8.311245788816812e-11, -1.437144954310942e-06)","(2.0777219528200774e-10, -2.6768796356233884e-06)","(4.3119874684749426e-10, -4.4099365952062404e-06)","(7.998775738982111e-10, -6.7528818249719325e-06)","(1.3840738832815447e-09, -9.896242135075155e-06)","(2.3069527399499634e-09, -1.4200214615066251e-05)","(3.854724039964452e-09, -2.0564232758432277e-05)","(8.65420528295413e-09, -3.79785447408444e-05)",0.004268100019544363
46.0,260000000000.0,0.014000000000000002,0.011,0.48,"(0.0, 0.0)","(7.165093379724041e-09, -1.6305840082392303e-05)","(5.983175790230666e-08, -6.774304042269697e-05)","(2.1174422462633125e-07, -0.0001589243401947148)","(5.293382774329558e-07, -0.000296018524806888)","(1.098560152040795e-06, -0.00048766606056383963)","(2.037841302066079e-06, -0.0007467571850692902)","(3.5261973460321006e-06, -0.0010943609224572416)","(5.877417757149672e-06, -0.001570308921036112)","(9.820683663230856e-06, -0.0022740631974986023)","(nan, -0.004199793112524569)",0.004374600015580654
46.0,260000000000.0,0.014000000000000002,0.011,0.86,"(0.0, 0.0)","(1.3210912508387906e-07, -9.371171865516372e-05)","(1.1031818507867275e-06, -0.00038933051407430424)","(3.904193527387578e-06, -0.0009133697990496764)","(9.760173183520626e-06, -0.0017012847832636828)","(2.025594843763079e-05, -0.002802734539575101)","(3.7575407247025794e-05, -0.004291800592346031)","(6.501965512883956e-05, -0.006289566887616887)","(0.00010837510025996089, -0.009024945205663859)","(0.00018108812723349743, -0.013069543533779204)","(0.0004065682899087042, -0.02413691078889746)",0.008200799988117069
46.0,260000000000.0,0.014000000000000002,0.011,1.2400000000000002,"(0.0, 0.0)","(8.192988007749147e-07, -0.00028014829660509566)","(6.8418362247357756e-06, -0.0011639213850976138)","(2.4214365510394353e-05, -0.0027306178084145726)","(6.05362666046827e-05, -0.00508625649649778)","(0.00012563980668411912, -0.008379305377495965)","(0.00023307475386014076, -0.012831226073681165)","(0.0004033234708493705, -0.01880396984721113)","(0.0006722895508047833, -0.026981800070386506)","(0.0011234049202979435, -0.03907338456330384)","(0.002522373720817095, -0.07215848653474961)",0.008395299984840676
46.0,260000000000.0,0.014000000000000002,0.011,1.62,"(0.0, 0.0)","(3.0812502200550096e-06, -0.0006205484516142063)","(2.573338116698687e-05, -0.0025783314790898486)","(9.108296329540799e-05, -0.006049206419806813)","(0.00022772987616503926, -0.011268160272791037)","(0.00047268576783282557, -0.018564138341848092)","(0.0008769648162734178, -0.028427684960446346)","(0.0015176905654504802, -0.04166042000169753)","(0.002530059586148936, -0.05977772122191739)","(0.004228234971008105, -0.08656371103596344)","(0.009495237650354316, -0.15984777714359935)",0.005724599992390722
46.0,260000000000.0,0.014000000000000002,0.014000000000000002,0.1,"(0.0, 0.0)","(6.617015962939732e-13, -7.15233628081903e-08)","(5.525536625472505e-12, -2.971454640312022e-07)","(1.9554829977508348e-11, -6.970991798526079e-07)","(4.888498286725884e-11, -1.298442854840118e-06)","(1.0145313061871164e-10, -2.139076626186886e-06)","(1.8819647229495473e-10, -3.2755418033334633e-06)","(3.2564712731941725e-10, -4.8002550095097565e-06)","(5.427835542137771e-10, -6.887932856585438e-06)","(9.069456574639645e-10, -9.974853085490659e-06)","(2.0361769353938186e-09, -1.8421810781682293e-05)",0.004343899985542521
46.0,260000000000.0,0.014000000000000002,0.014000000000000002,0.48,"(0.0, 0.0)","(1.6859980599137625e-09, -7.909764057475227e-06)","(1.4078831586661344e-08, -3.2861303409772366e-05)","(4.982485703186601e-08, -7.709217781143172e-05)","(1.245567937402381e-07, -0.00014359477299305843)","(2.584982402298319e-07, -0.00023656046526737665)","(4.795166939075557e-07, -0.00036224215372773175)","(8.297353593644807e-07, -0.0005308601816102862)","(1.3829903232620566e-06, -0.0007617364354237287)","(2.310861231868966e-06, -0.0011031188148907134)","(5.188104002906702e-06, -0.002037267220113037)",0.0043864000181201845
46.0,260000000000.0,0.014000000000000002,0.014000000000000002,0.86,"(0.0, 0.0)","(3.1117715529327405e-08, -4.5484099379456026e-05)","(2.5984734573769597e-07, -0.00018896508646957757)","(9.195995984701e-07, -0.0004433101567436219)","(2.298905834002829e-06, -0.0008257269230163711)","(4.771032954875576e-06, -0.0013603175048175025)","(8.85033354597331e-06, -0.0020830383740215314)","(1.5314281087086545e-05, -0.0030526600489053824)","(2.552567948199691e-05, -0.004380289940860962)","(4.265139940728968e-05, -0.006343370039482617)","(9.575688294072293e-05, -0.01171506720438288)",0.004368599998997524
46.0,260000000000.0,0.014000000000000002,0.014000000000000002,1.2400000000000002,"(0.0, 0.0)","(1.9369844096728261e-07, -0.0001362547182840723)","(1.617485884453096e-06, -0.0005660778311378073)","(5.724331956752371e-06, -0.0013280193338081933)","(1.4310377188408996e-05, -0.0024736303648003545)","(2.9699300761687475e-05, -0.004075114125716799)","(5.509312711032832e-05, -0.006240183468736199)","(9.533195018629481e-05, -0.009144891646687005)","(0.0001588998253305718, -0.01312207105299972)","(0.0002655118961464309, -0.019002826420643965)","(0.0005961117212813782, -0.03509452675278603)",0.00445069998386316
46.0,260000000000.0,0.014000000000000002,0.014000000000000002,1.62,"(0.0, 0.0)","(7.351184136555888e-07, -0.00030334867419848653)","(6.1387662258494125e-06, -0.0012602979196296594)","(2.17257561259121e-05, -0.002956696754456462)","(5.431387122273312e-05, -0.005507332200550016)","(0.00011272379816834599, -0.009072961408410053)","(0.00020911091201070153, -0.013893387418244172)","(0.00036184942436201517, -0.02036054746489635)","(0.0006031472943435201, -0.029215398793726404)","(0.0010078487676170589, -0.0423081717172636)","(0.002262853163674361, -0.0781333946329037)",0.004576300008920953
46.0,260000000000.0,0.014000000000000002,0.017,0.1,"(0.0, 0.0)","(2.0641734849169424e-13, -3.994710203629997e-08)","(1.7236507360296471e-12, -1.6596115873899835e-07)","(6.0999920392657e-12, -3.893426002646229e-07)","(1.5249315699072952e-11, -7.252040053080352e-07)","(3.164755263407315e-11, -1.1947132914137009e-06)","(5.87065118740071e-11, -1.8294498106857927e-06)","(1.0158322100162209e-10, -2.6810299320347893e-06)","(1.6931731711133935e-10, -3.847036068444684e-06)","(2.829150386185475e-10, -5.571137291973549e-06)","(6.351720954755891e-10, -1.0288917158361738e-05)",0.0043227999994996935
46.0,260000000000.0,0.014000000000000002,0.017,0.48,"(0.0, 0.0)","(5.259467479590274e-10, -4.4178041777892175e-06)","(4.391887818699924e-09, -1.8353870579524627e-05)","(1.554284843885423e-08, -4.3057930368185105e-05)","(3.885544549997455e-08, -8.020130501127953e-05)","(8.063841527850002e-08, -0.00013212498366369044)","(1.495849996091536e-07, -0.00020232136957866118)","(2.588354932331338e-07, -0.00029649878608459886)","(4.314229930524327e-07, -0.000425449002404975)","(7.208716072959476e-07, -0.0006161197068361146)","(nan, -0.001137865361772377)",0.004302699991967529
